Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Sun, Mar 3, 2019",3:30p,Chicago Bulls,118,Atlanta Hawks,123,Atlanta Hawks,"20,526"
"Sun, Mar 3, 2019",3:30p,Los Angeles Clippers,128,New York Knicks,107,Los Angeles Clippers,"19,068"
"Sun, Mar 3, 2019",6:00p,Cleveland Cavaliers,107,Orlando Magic,93,Cleveland Cavaliers,"19,432"
"Sun, Mar 3, 2019",6:00p,Detroit Pistons,112,Toronto Raptors,107,Detroit Pistons,"19,161"
"Sun, Mar 3, 2019",6:00p,Washington Wizards,135,Minnesota Timberwolves,121,Washington Wizards,"17,869"
"Sun, Mar 3, 2019",7:00p,Oklahoma City Thunder,99,Memphis Grizzlies,95,Oklahoma City Thunder,"18,203"
"Mon, Mar 4, 2019",7:30p,Brooklyn Nets,127,Dallas Mavericks,88,Brooklyn Nets,"17,064"
"Mon, Mar 4, 2019",7:30p,Miami Heat,114,Atlanta Hawks,113,Miami Heat,"19,600"
"Mon, Mar 4, 2019",8:30p,San Antonio Spurs,104,Denver Nuggets,103,San Antonio Spurs,"18,354"
"Mon, Mar 4, 2019",9:00p,Phoenix Suns,114,Milwaukee Bucks,105,Phoenix Suns,"18,055"
"Mon, Mar 4, 2019",9:00p,Utah Jazz,112,New Orleans Pelicans,115,New Orleans Pelicans,"18,306"
"Mon, Mar 4, 2019",10:00p,Sacramento Kings,115,New York Knicks,108,Sacramento Kings,"17,034"
"Mon, Mar 4, 2019",10:30p,Los Angeles Lakers,105,Los Angeles Clippers,113,Los Angeles Clippers,"18,997"
"Tue, Mar 5, 2019",7:00p,Indiana Pacers,105,Chicago Bulls,96,Indiana Pacers,"15,753"
"Tue, Mar 5, 2019",7:00p,Philadelphia 76ers,114,Orlando Magic,106,Philadelphia 76ers,"20,379"
"Tue, Mar 5, 2019",8:00p,Memphis Grizzlies,120,Portland Trail Blazers,111,Memphis Grizzlies,"13,801"
"Tue, Mar 5, 2019",8:00p,Minnesota Timberwolves,131,Oklahoma City Thunder,120,Minnesota Timberwolves,"15,728"
"Tue, Mar 5, 2019",8:00p,Toronto Raptors,95,Houston Rockets,107,Houston Rockets,"19,800"
"Tue, Mar 5, 2019",10:30p,Golden State Warriors,95,Boston Celtics,128,Boston Celtics,"19,596"
"Wed, Mar 6, 2019",7:00p,Charlotte Hornets,84,Miami Heat,91,Miami Heat,"18,137"
"Wed, Mar 6, 2019",7:00p,Detroit Pistons,131,Minnesota Timberwolves,114,Detroit Pistons,"15,240"
"Wed, Mar 6, 2019",7:00p,Washington Wizards,132,Dallas Mavericks,123,Washington Wizards,"16,867"
"Wed, Mar 6, 2019",7:30p,Atlanta Hawks,104,San Antonio Spurs,111,San Antonio Spurs,"15,208"
"Wed, Mar 6, 2019",7:30p,Brooklyn Nets,113,Cleveland Cavaliers,107,Brooklyn Nets,"14,177"
"Wed, Mar 6, 2019",8:00p,Chicago Bulls,108,Philadelphia 76ers,107,Chicago Bulls,"19,927"
"Wed, Mar 6, 2019",8:00p,New Orleans Pelicans,104,Utah Jazz,114,Utah Jazz,"14,681"
"Wed, Mar 6, 2019",9:00p,Phoenix Suns,107,New York Knicks,96,Phoenix Suns,"14,427"
"Wed, Mar 6, 2019",10:00p,Sacramento Kings,109,Boston Celtics,111,Boston Celtics,"17,583"
"Wed, Mar 6, 2019",10:30p,Los Angeles Lakers,99,Denver Nuggets,115,Denver Nuggets,"18,997"
"Thu, Mar 7, 2019",8:00p,Milwaukee Bucks,117,Indiana Pacers,98,Milwaukee Bucks,"17,884"
"Thu, Mar 7, 2019",10:30p,Portland Trail Blazers,121,Oklahoma City Thunder,129,Oklahoma City Thunder,"20,037"
"Fri, Mar 8, 2019",7:00p,Charlotte Hornets,112,Washington Wizards,111,Charlotte Hornets,"18,144"
"Fri, Mar 8, 2019",7:00p,Orlando Magic,111,Dallas Mavericks,106,Orlando Magic,"19,196"
"Fri, Mar 8, 2019",8:00p,Chicago Bulls,104,Detroit Pistons,112,Detroit Pistons,"21,048"
"Fri, Mar 8, 2019",8:00p,Houston Rockets,107,Philadelphia 76ers,91,Houston Rockets,"18,055"
"Fri, Mar 8, 2019",8:00p,Memphis Grizzlies,114,Utah Jazz,104,Memphis Grizzlies,"15,407"
"Fri, Mar 8, 2019",8:00p,Miami Heat,126,Cleveland Cavaliers,110,Miami Heat,"19,600"
"Fri, Mar 8, 2019",8:00p,New Orleans Pelicans,104,Toronto Raptors,127,Toronto Raptors,"17,325"
"Fri, Mar 8, 2019",10:30p,Golden State Warriors,122,Denver Nuggets,105,Golden State Warriors,"19,596"
"Fri, Mar 8, 2019",10:30p,Los Angeles Clippers,118,Oklahoma City Thunder,110,Los Angeles Clippers,"17,915"
"Sat, Mar 9, 2019",12:00p,New York Knicks,94,Sacramento Kings,102,Sacramento Kings,"19,812"
"Sat, Mar 9, 2019",7:00p,Atlanta Hawks,112,Brooklyn Nets,114,Brooklyn Nets,"16,527"
"Sat, Mar 9, 2019",8:00p,Minnesota Timberwolves,135,Washington Wizards,130,Minnesota Timberwolves,"14,381"
"Sat, Mar 9, 2019",8:30p,Los Angeles Lakers,107,Boston Celtics,120,Boston Celtics,"18,997"
"Sat, Mar 9, 2019",9:00p,Milwaukee Bucks,131,Charlotte Hornets,114,Milwaukee Bucks,"17,996"
"Sat, Mar 9, 2019",10:00p,Portland Trail Blazers,127,Phoenix Suns,120,Portland Trail Blazers,"19,851"
"Sun, Mar 10, 2019",12:00p,Detroit Pistons,131,Chicago Bulls,108,Detroit Pistons,"19,356"
"Sun, Mar 10, 2019",3:30p,Miami Heat,104,Toronto Raptors,125,Toronto Raptors,"19,600"
"Sun, Mar 10, 2019",3:30p,Philadelphia 76ers,106,Indiana Pacers,89,Philadelphia 76ers,"20,636"
"Sun, Mar 10, 2019",6:00p,Atlanta Hawks,128,New Orleans Pelicans,116,Atlanta Hawks,"14,337"
"Sun, Mar 10, 2019",6:00p,Memphis Grizzlies,105,Orlando Magic,97,Memphis Grizzlies,"16,627"
"Sun, Mar 10, 2019",7:00p,Dallas Mavericks,93,Houston Rockets,94,Houston Rockets,"20,423"
"Sun, Mar 10, 2019",8:00p,Minnesota Timberwolves,103,New York Knicks,92,Minnesota Timberwolves,"13,806"
"Sun, Mar 10, 2019",8:00p,San Antonio Spurs,121,Milwaukee Bucks,114,San Antonio Spurs,"18,594"
"Sun, Mar 10, 2019",8:30p,Golden State Warriors,111,Phoenix Suns,115,Phoenix Suns,"19,596"
"Mon, Mar 11, 2019",7:00p,Cleveland Cavaliers,126,Toronto Raptors,101,Cleveland Cavaliers,"19,432"
"Mon, Mar 11, 2019",7:00p,Washington Wizards,121,Sacramento Kings,115,Washington Wizards,"15,012"
"Mon, Mar 11, 2019",7:30p,Brooklyn Nets,103,Detroit Pistons,75,Brooklyn Nets,"17,732"
"Mon, Mar 11, 2019",8:00p,Houston Rockets,118,Charlotte Hornets,106,Houston Rockets,"18,055"
"Mon, Mar 11, 2019",9:00p,Utah Jazz,89,Oklahoma City Thunder,98,Oklahoma City Thunder,"18,306"
"Mon, Mar 11, 2019",10:30p,Los Angeles Clippers,140,Boston Celtics,115,Los Angeles Clippers,"19,068"
"Tue, Mar 12, 2019",7:00p,Indiana Pacers,103,New York Knicks,98,Indiana Pacers,"16,679"
"Tue, Mar 12, 2019",7:00p,Philadelphia 76ers,106,Cleveland Cavaliers,99,Philadelphia 76ers,"20,420"
"Tue, Mar 12, 2019",8:00p,Chicago Bulls,107,Los Angeles Lakers,123,Los Angeles Lakers,"21,359"
"Tue, Mar 12, 2019",8:00p,Dallas Mavericks,105,San Antonio Spurs,112,San Antonio Spurs,"20,366"
"Tue, Mar 12, 2019",8:00p,New Orleans Pelicans,113,Milwaukee Bucks,130,Milwaukee Bucks,"15,562"
"Tue, Mar 12, 2019",10:30p,Denver Nuggets,133,Minnesota Timberwolves,107,Denver Nuggets,"16,874"
"Tue, Mar 12, 2019",10:30p,Los Angeles Clippers,104,Portland Trail Blazers,125,Portland Trail Blazers,"16,686"
"Wed, Mar 13, 2019",7:00p,Oklahoma City Thunder,108,Brooklyn Nets,96,Oklahoma City Thunder,"18,203"
"Wed, Mar 13, 2019",7:00p,Washington Wizards,100,Orlando Magic,90,Washington Wizards,"15,107"
"Wed, Mar 13, 2019",7:30p,Atlanta Hawks,132,Memphis Grizzlies,111,Atlanta Hawks,"15,169"
"Wed, Mar 13, 2019",7:30p,Miami Heat,108,Detroit Pistons,74,Miami Heat,"19,600"
"Wed, Mar 13, 2019",9:30p,Houston Rockets,104,Golden State Warriors,106,Golden State Warriors,"18,122"
"Wed, Mar 13, 2019",10:00p,Phoenix Suns,97,Utah Jazz,114,Utah Jazz,"18,055"
"Thu, Mar 14, 2019",7:00p,Indiana Pacers,108,Oklahoma City Thunder,106,Indiana Pacers,"16,656"
"Thu, Mar 14, 2019",7:00p,Orlando Magic,120,Cleveland Cavaliers,91,Orlando Magic,"18,091"
"Thu, Mar 14, 2019",7:30p,Boston Celtics,126,Sacramento Kings,120,Boston Celtics,"18,624"
"Thu, Mar 14, 2019",8:00p,Toronto Raptors,111,Los Angeles Lakers,98,Toronto Raptors,"19,962"
"Thu, Mar 14, 2019",9:00p,Utah Jazz,120,Minnesota Timberwolves,100,Utah Jazz,"18,306"
"Thu, Mar 14, 2019",10:30p,Denver Nuggets,100,Dallas Mavericks,99,Denver Nuggets,"19,520"
"Fri, Mar 15, 2019",7:00p,Detroit Pistons,111,Los Angeles Lakers,97,Detroit Pistons,"20,768"
"Fri, Mar 15, 2019",7:00p,Philadelphia 76ers,123,Sacramento Kings,114,Philadelphia 76ers,"20,704"
"Fri, Mar 15, 2019",7:00p,Washington Wizards,110,Charlotte Hornets,116,Charlotte Hornets,"19,520"
"Fri, Mar 15, 2019",8:00p,Houston Rockets,108,Phoenix Suns,102,Houston Rockets,"18,055"
"Fri, Mar 15, 2019",8:00p,Miami Heat,98,Milwaukee Bucks,113,Milwaukee Bucks,"19,600"
"Fri, Mar 15, 2019",8:00p,New Orleans Pelicans,110,Portland Trail Blazers,122,Portland Trail Blazers,"16,117"
"Fri, Mar 15, 2019",8:30p,San Antonio Spurs,109,New York Knicks,83,San Antonio Spurs,"18,354"
"Fri, Mar 15, 2019",10:30p,Los Angeles Clippers,128,Chicago Bulls,121,Los Angeles Clippers,"17,404"
"Sat, Mar 16, 2019",12:30p,Boston Celtics,129,Atlanta Hawks,120,Boston Celtics,"18,624"
"Sat, Mar 16, 2019",7:00p,New Orleans Pelicans,136,Phoenix Suns,138,Phoenix Suns,"17,641"
"Sat, Mar 16, 2019",7:00p,Washington Wizards,135,Memphis Grizzlies,128,Washington Wizards,"19,750"
"Sat, Mar 16, 2019",8:30p,Dallas Mavericks,121,Cleveland Cavaliers,116,Dallas Mavericks,"20,347"
"Sat, Mar 16, 2019",8:30p,Oklahoma City Thunder,88,Golden State Warriors,110,Golden State Warriors,"18,203"
"Sat, Mar 16, 2019",8:30p,San Antonio Spurs,108,Portland Trail Blazers,103,San Antonio Spurs,"18,354"
"Sat, Mar 16, 2019",9:00p,Denver Nuggets,102,Indiana Pacers,100,Denver Nuggets,"19,856"
"Sat, Mar 16, 2019",9:00p,Utah Jazz,114,Brooklyn Nets,98,Utah Jazz,"18,306"
"Sun, Mar 17, 2019",12:00p,New York Knicks,124,Los Angeles Lakers,123,New York Knicks,"19,812"
"Sun, Mar 17, 2019",1:00p,Miami Heat,93,Charlotte Hornets,75,Miami Heat,"19,600"
"Sun, Mar 17, 2019",3:30p,Milwaukee Bucks,125,Philadelphia 76ers,130,Philadelphia 76ers,"18,148"
"Sun, Mar 17, 2019",4:00p,Detroit Pistons,110,Toronto Raptors,107,Detroit Pistons,"19,277"
"Sun, Mar 17, 2019",6:00p,Orlando Magic,101,Atlanta Hawks,91,Orlando Magic,"18,045"
"Sun, Mar 17, 2019",6:00p,Sacramento Kings,129,Chicago Bulls,102,Sacramento Kings,"17,583"
"Sun, Mar 17, 2019",9:00p,Houston Rockets,117,Minnesota Timberwolves,102,Houston Rockets,"18,055"
"Sun, Mar 17, 2019",9:00p,Los Angeles Clippers,119,Brooklyn Nets,116,Los Angeles Clippers,"17,247"
"Mon, Mar 18, 2019",7:00p,Cleveland Cavaliers,126,Detroit Pistons,119,Cleveland Cavaliers,"18,465"
"Mon, Mar 18, 2019",7:00p,Washington Wizards,95,Utah Jazz,116,Utah Jazz,"15,637"
"Mon, Mar 18, 2019",7:30p,Boston Celtics,105,Denver Nuggets,114,Denver Nuggets,"18,624"
"Mon, Mar 18, 2019",7:30p,Toronto Raptors,128,New York Knicks,92,Toronto Raptors,"19,800"
"Mon, Mar 18, 2019",8:00p,Oklahoma City Thunder,107,Miami Heat,116,Miami Heat,"18,203"
"Mon, Mar 18, 2019",8:00p,San Antonio Spurs,111,Golden State Warriors,105,San Antonio Spurs,"18,354"
"Mon, Mar 18, 2019",8:30p,Dallas Mavericks,125,New Orleans Pelicans,129,New Orleans Pelicans,"20,276"
"Mon, Mar 18, 2019",10:00p,Phoenix Suns,101,Chicago Bulls,116,Chicago Bulls,"15,879"
"Mon, Mar 18, 2019",10:30p,Portland Trail Blazers,106,Indiana Pacers,98,Portland Trail Blazers,"19,393"
"Tue, Mar 19, 2019",7:00p,Charlotte Hornets,114,Philadelphia 76ers,118,Philadelphia 76ers,"16,411"
"Tue, Mar 19, 2019",7:30p,Atlanta Hawks,105,Houston Rockets,121,Houston Rockets,"16,293"
"Tue, Mar 19, 2019",8:00p,Milwaukee Bucks,115,Los Angeles Lakers,101,Milwaukee Bucks,"17,879"
"Tue, Mar 19, 2019",8:00p,Minnesota Timberwolves,107,Golden State Warriors,117,Golden State Warriors,"17,964"
"Tue, Mar 19, 2019",10:00p,Sacramento Kings,121,Brooklyn Nets,123,Brooklyn Nets,"17,583"
"Tue, Mar 19, 2019",10:30p,Los Angeles Clippers,115,Indiana Pacers,109,Los Angeles Clippers,"16,043"
"Wed, Mar 20, 2019",7:00p,Cleveland Cavaliers,107,Milwaukee Bucks,102,Cleveland Cavaliers,"19,432"
"Wed, Mar 20, 2019",7:00p,Orlando Magic,119,New Orleans Pelicans,96,Orlando Magic,"17,005"
"Wed, Mar 20, 2019",7:00p,Philadelphia 76ers,118,Boston Celtics,115,Philadelphia 76ers,"20,606"
"Wed, Mar 20, 2019",7:30p,New York Knicks,116,Utah Jazz,137,Utah Jazz,"18,530"
"Wed, Mar 20, 2019",8:00p,Chicago Bulls,126,Washington Wizards,120,Chicago Bulls,"19,470"
"Wed, Mar 20, 2019",8:00p,Memphis Grizzlies,126,Houston Rockets,125,Memphis Grizzlies,"16,691"
"Wed, Mar 20, 2019",8:30p,San Antonio Spurs,105,Miami Heat,110,Miami Heat,"18,354"
"Wed, Mar 20, 2019",9:30p,Oklahoma City Thunder,114,Toronto Raptors,123,Toronto Raptors,"18,203"
"Wed, Mar 20, 2019",10:00p,Portland Trail Blazers,126,Dallas Mavericks,118,Portland Trail Blazers,"19,803"
"Thu, Mar 21, 2019",7:00p,Charlotte Hornets,113,Minnesota Timberwolves,106,Charlotte Hornets,"15,576"
"Thu, Mar 21, 2019",7:00p,Washington Wizards,108,Denver Nuggets,113,Denver Nuggets,"15,986"
"Thu, Mar 21, 2019",7:30p,Atlanta Hawks,117,Utah Jazz,114,Atlanta Hawks,"15,569"
"Thu, Mar 21, 2019",10:00p,Phoenix Suns,98,Detroit Pistons,118,Detroit Pistons,"16,066"
"Thu, Mar 21, 2019",10:00p,Sacramento Kings,116,Dallas Mavericks,100,Sacramento Kings,"17,583"
"Thu, Mar 21, 2019",10:30p,Golden State Warriors,112,Indiana Pacers,89,Golden State Warriors,"19,596"
"Fri, Mar 22, 2019",7:00p,Orlando Magic,123,Memphis Grizzlies,119,Orlando Magic,"18,025"
"Fri, Mar 22, 2019",7:30p,Cleveland Cavaliers,108,Los Angeles Clippers,110,Los Angeles Clippers,"19,432"
"Fri, Mar 22, 2019",7:30p,New York Knicks,93,Denver Nuggets,111,Denver Nuggets,"19,290"
"Fri, Mar 22, 2019",7:30p,Toronto Raptors,109,Oklahoma City Thunder,116,Oklahoma City Thunder,"20,014"
"Fri, Mar 22, 2019",8:00p,Houston Rockets,111,San Antonio Spurs,105,Houston Rockets,"18,055"
"Fri, Mar 22, 2019",8:30p,Milwaukee Bucks,116,Miami Heat,87,Milwaukee Bucks,"18,094"
"Fri, Mar 22, 2019",10:30p,Los Angeles Lakers,106,Brooklyn Nets,111,Brooklyn Nets,"18,997"
"Sat, Mar 23, 2019",6:00p,Charlotte Hornets,124,Boston Celtics,117,Charlotte Hornets,"19,438"
"Sat, Mar 23, 2019",7:00p,Washington Wizards,108,Miami Heat,113,Miami Heat,"20,409"
"Sat, Mar 23, 2019",7:30p,Atlanta Hawks,129,Philadelphia 76ers,127,Atlanta Hawks,"16,640"
"Sat, Mar 23, 2019",8:00p,Chicago Bulls,83,Utah Jazz,114,Utah Jazz,"20,506"
"Sat, Mar 23, 2019",8:00p,Memphis Grizzlies,99,Minnesota Timberwolves,112,Minnesota Timberwolves,"16,977"
"Sat, Mar 23, 2019",8:30p,Golden State Warriors,91,Dallas Mavericks,126,Dallas Mavericks,"19,596"
"Sat, Mar 23, 2019",10:00p,Portland Trail Blazers,117,Detroit Pistons,112,Portland Trail Blazers,"19,815"
"Sat, Mar 23, 2019",10:00p,Sacramento Kings,112,Phoenix Suns,103,Sacramento Kings,"17,583"
"Sun, Mar 24, 2019",12:00p,New York Knicks,113,Los Angeles Clippers,124,Los Angeles Clippers,"18,263"
"Sun, Mar 24, 2019",4:30p,Milwaukee Bucks,127,Cleveland Cavaliers,105,Milwaukee Bucks,"17,930"
"Sun, Mar 24, 2019",5:00p,Indiana Pacers,124,Denver Nuggets,88,Indiana Pacers,"17,923"
"Sun, Mar 24, 2019",6:00p,Toronto Raptors,114,Charlotte Hornets,115,Charlotte Hornets,"19,800"
"Sun, Mar 24, 2019",7:00p,New Orleans Pelicans,90,Houston Rockets,113,Houston Rockets,"17,048"
"Sun, Mar 24, 2019",7:30p,Boston Celtics,96,San Antonio Spurs,115,San Antonio Spurs,"18,624"
"Sun, Mar 24, 2019",8:30p,Golden State Warriors,121,Detroit Pistons,114,Golden State Warriors,"19,596"
"Sun, Mar 24, 2019",9:30p,Los Angeles Lakers,111,Sacramento Kings,106,Los Angeles Lakers,"18,997"
"Mon, Mar 25, 2019",7:00p,Orlando Magic,119,Philadelphia 76ers,98,Orlando Magic,"16,848"
"Mon, Mar 25, 2019",8:00p,Memphis Grizzlies,115,Oklahoma City Thunder,103,Memphis Grizzlies,"15,144"
"Mon, Mar 25, 2019",9:00p,Utah Jazz,125,Phoenix Suns,92,Utah Jazz,"18,306"
"Mon, Mar 25, 2019",10:00p,Portland Trail Blazers,148,Brooklyn Nets,144,Portland Trail Blazers,"20,188"
"Tue, Mar 26, 2019",7:00p,Charlotte Hornets,125,San Antonio Spurs,116,Charlotte Hornets,"14,227"
"Tue, Mar 26, 2019",7:00p,Cleveland Cavaliers,106,Boston Celtics,116,Boston Celtics,"19,432"
"Tue, Mar 26, 2019",7:30p,Miami Heat,99,Orlando Magic,104,Orlando Magic,"19,704"
"Tue, Mar 26, 2019",7:30p,Toronto Raptors,112,Chicago Bulls,103,Toronto Raptors,"19,800"
"Tue, Mar 26, 2019",8:00p,Milwaukee Bucks,108,Houston Rockets,94,Milwaukee Bucks,"17,910"
"Tue, Mar 26, 2019",8:00p,Minnesota Timberwolves,111,Los Angeles Clippers,122,Los Angeles Clippers,"13,176"
"Tue, Mar 26, 2019",8:00p,New Orleans Pelicans,120,Atlanta Hawks,130,Atlanta Hawks,"14,751"
"Tue, Mar 26, 2019",8:30p,Dallas Mavericks,121,Sacramento Kings,125,Sacramento Kings,"20,168"
"Tue, Mar 26, 2019",9:00p,Denver Nuggets,95,Detroit Pistons,92,Denver Nuggets,"19,520"
"Tue, Mar 26, 2019",10:30p,Los Angeles Lakers,124,Washington Wizards,106,Los Angeles Lakers,"18,997"
"Wed, Mar 27, 2019",8:00p,Chicago Bulls,98,Portland Trail Blazers,118,Portland Trail Blazers,"20,227"
"Wed, Mar 27, 2019",8:00p,Memphis Grizzlies,103,Golden State Warriors,118,Golden State Warriors,"17,794"
"Wed, Mar 27, 2019",8:00p,Oklahoma City Thunder,107,Indiana Pacers,99,Oklahoma City Thunder,"18,203"
"Wed, Mar 27, 2019",10:00p,Phoenix Suns,121,Washington Wizards,124,Washington Wizards,"16,004"
"Wed, Mar 27, 2019",10:30p,Utah Jazz,115,Los Angeles Lakers,100,Utah Jazz,"18,306"
"Thu, Mar 28, 2019",7:00p,Detroit Pistons,115,Orlando Magic,98,Detroit Pistons,"18,128"
"Thu, Mar 28, 2019",7:00p,Philadelphia 76ers,123,Brooklyn Nets,110,Philadelphia 76ers,"20,547"
"Thu, Mar 28, 2019",7:30p,Miami Heat,105,Dallas Mavericks,99,Miami Heat,"19,851"
"Thu, Mar 28, 2019",7:30p,New York Knicks,92,Toronto Raptors,117,Toronto Raptors,"19,812"
"Thu, Mar 28, 2019",8:00p,Houston Rockets,112,Denver Nuggets,85,Houston Rockets,"18,055"
"Thu, Mar 28, 2019",8:00p,Milwaukee Bucks,128,Los Angeles Clippers,118,Milwaukee Bucks,"17,922"
"Thu, Mar 28, 2019",8:00p,New Orleans Pelicans,121,Sacramento Kings,118,New Orleans Pelicans,"13,976"
"Thu, Mar 28, 2019",8:30p,San Antonio Spurs,116,Cleveland Cavaliers,110,San Antonio Spurs,"18,756"
"Fri, Mar 29, 2019",7:00p,Boston Celtics,114,Indiana Pacers,112,Boston Celtics,"18,624"
"Fri, Mar 29, 2019",7:30p,Atlanta Hawks,98,Portland Trail Blazers,118,Portland Trail Blazers,"16,182"
"Fri, Mar 29, 2019",8:00p,Minnesota Timberwolves,131,Golden State Warriors,130,Minnesota Timberwolves,"18,978"
"Fri, Mar 29, 2019",8:00p,Oklahoma City Thunder,105,Denver Nuggets,115,Denver Nuggets,"18,203"
"Fri, Mar 29, 2019",9:00p,Utah Jazz,128,Washington Wizards,124,Utah Jazz,"18,306"
"Fri, Mar 29, 2019",10:30p,Los Angeles Lakers,129,Charlotte Hornets,115,Los Angeles Lakers,"18,997"
"Sat, Mar 30, 2019",3:30p,Los Angeles Clippers,132,Cleveland Cavaliers,108,Los Angeles Clippers,"16,439"
"Sat, Mar 30, 2019",6:00p,Brooklyn Nets,110,Boston Celtics,96,Brooklyn Nets,"17,732"
"Sat, Mar 30, 2019",6:00p,Houston Rockets,119,Sacramento Kings,108,Houston Rockets,"18,055"
"Sat, Mar 30, 2019",7:00p,Detroit Pistons,99,Portland Trail Blazers,90,Detroit Pistons,"18,592"
"Sat, Mar 30, 2019",7:00p,Indiana Pacers,116,Orlando Magic,121,Orlando Magic,"17,923"
"Sat, Mar 30, 2019",7:30p,New York Knicks,92,Miami Heat,100,Miami Heat,"19,812"
"Sat, Mar 30, 2019",8:00p,Chicago Bulls,101,Toronto Raptors,124,Toronto Raptors,"21,238"
"Sat, Mar 30, 2019",8:00p,Minnesota Timberwolves,109,Philadelphia 76ers,118,Philadelphia 76ers,"18,978"
"Sat, Mar 30, 2019",10:00p,Phoenix Suns,115,Memphis Grizzlies,120,Memphis Grizzlies,"16,647"
"Sun, Mar 31, 2019",12:30p,Atlanta Hawks,136,Milwaukee Bucks,135,Atlanta Hawks,"16,660"
"Sun, Mar 31, 2019",3:30p,Oklahoma City Thunder,103,Dallas Mavericks,106,Dallas Mavericks,"18,203"
"Sun, Mar 31, 2019",6:00p,New Orleans Pelicans,102,Los Angeles Lakers,130,Los Angeles Lakers,"18,562"
"Sun, Mar 31, 2019",7:00p,San Antonio Spurs,106,Sacramento Kings,113,Sacramento Kings,"18,407"
"Sun, Mar 31, 2019",8:00p,Denver Nuggets,90,Washington Wizards,95,Washington Wizards,"17,356"
"Sun, Mar 31, 2019",8:30p,Golden State Warriors,137,Charlotte Hornets,90,Golden State Warriors,"19,596"
"Sun, Mar 31, 2019",10:30p,Los Angeles Clippers,113,Memphis Grizzlies,96,Los Angeles Clippers,"16,740"
"Mon, Apr 1, 2019",7:00p,Indiana Pacers,111,Detroit Pistons,102,Indiana Pacers,"15,760"
"Mon, Apr 1, 2019",7:30p,Boston Celtics,110,Miami Heat,105,Boston Celtics,"18,624"
"Mon, Apr 1, 2019",7:30p,Brooklyn Nets,121,Milwaukee Bucks,131,Milwaukee Bucks,"17,732"
"Mon, Apr 1, 2019",7:30p,New York Knicks,113,Chicago Bulls,105,New York Knicks,"18,874"
"Mon, Apr 1, 2019",7:30p,Toronto Raptors,121,Orlando Magic,109,Toronto Raptors,"19,800"
"Mon, Apr 1, 2019",8:00p,Minnesota Timberwolves,122,Portland Trail Blazers,132,Portland Trail Blazers,"11,209"
"Mon, Apr 1, 2019",8:30p,Dallas Mavericks,122,Philadelphia 76ers,102,Dallas Mavericks,"19,645"
"Mon, Apr 1, 2019",9:00p,Utah Jazz,111,Charlotte Hornets,102,Utah Jazz,"18,306"
"Mon, Apr 1, 2019",10:00p,Phoenix Suns,122,Cleveland Cavaliers,113,Phoenix Suns,"14,050"
"Tue, Apr 2, 2019",8:00p,Oklahoma City Thunder,119,Los Angeles Lakers,103,Oklahoma City Thunder,"18,203"
"Tue, Apr 2, 2019",8:30p,San Antonio Spurs,117,Atlanta Hawks,111,San Antonio Spurs,"18,354"
"Tue, Apr 2, 2019",10:00p,Sacramento Kings,105,Houston Rockets,130,Houston Rockets,"17,583"
"Tue, Apr 2, 2019",10:30p,Golden State Warriors,116,Denver Nuggets,102,Golden State Warriors,"19,596"
"Wed, Apr 3, 2019",7:00p,Detroit Pistons,89,Indiana Pacers,108,Indiana Pacers,"18,984"
"Wed, Apr 3, 2019",7:00p,Orlando Magic,114,New York Knicks,100,Orlando Magic,"18,846"
"Wed, Apr 3, 2019",7:00p,Washington Wizards,114,Chicago Bulls,115,Chicago Bulls,"16,616"
"Wed, Apr 3, 2019",7:30p,Atlanta Hawks,130,Philadelphia 76ers,122,Atlanta Hawks,"16,638"
"Wed, Apr 3, 2019",7:30p,Brooklyn Nets,105,Toronto Raptors,115,Toronto Raptors,"17,732"
"Wed, Apr 3, 2019",7:30p,Miami Heat,102,Boston Celtics,112,Boston Celtics,"19,904"
"Wed, Apr 3, 2019",8:00p,New Orleans Pelicans,109,Charlotte Hornets,115,Charlotte Hornets,"16,844"
"Wed, Apr 3, 2019",8:30p,Dallas Mavericks,108,Minnesota Timberwolves,110,Minnesota Timberwolves,"19,576"
"Wed, Apr 3, 2019",9:00p,Denver Nuggets,113,San Antonio Spurs,85,Denver Nuggets,"17,643"
"Wed, Apr 3, 2019",10:00p,Phoenix Suns,97,Utah Jazz,118,Utah Jazz,"15,797"
"Wed, Apr 3, 2019",10:00p,Portland Trail Blazers,116,Memphis Grizzlies,89,Portland Trail Blazers,"19,608"
"Wed, Apr 3, 2019",10:30p,Los Angeles Clippers,103,Houston Rockets,135,Houston Rockets,"17,593"
"Thu, Apr 4, 2019",8:00p,Philadelphia 76ers,122,Milwaukee Bucks,128,Milwaukee Bucks,"20,701"
"Thu, Apr 4, 2019",10:00p,Sacramento Kings,117,Cleveland Cavaliers,104,Sacramento Kings,"17,583"
"Thu, Apr 4, 2019",10:30p,Los Angeles Lakers,90,Golden State Warriors,108,Golden State Warriors,"18,997"
"Fri, Apr 5, 2019",7:00p,Charlotte Hornets,113,Toronto Raptors,111,Charlotte Hornets,"18,684"
"Fri, Apr 5, 2019",7:00p,Orlando Magic,149,Atlanta Hawks,113,Orlando Magic,"18,999"
"Fri, Apr 5, 2019",7:00p,Washington Wizards,112,San Antonio Spurs,129,San Antonio Spurs,"20,409"
