Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Sun, Mar 4, 2018",7:00p,Dallas Mavericks,109,New Orleans Pelicans,126,New Orleans Pelicans,"19,798"
"Sun, Mar 4, 2018",8:00p,Milwaukee Bucks,118,Philadelphia 76ers,110,Milwaukee Bucks,"15,587"
"Sun, Mar 4, 2018",9:00p,Los Angeles Clippers,123,Brooklyn Nets,120,Los Angeles Clippers,"16,384"
"Sun, Mar 4, 2018",9:00p,Sacramento Kings,102,New York Knicks,99,Sacramento Kings,"17,583"
"Mon, Mar 5, 2018",7:00p,Cleveland Cavaliers,112,Detroit Pistons,90,Cleveland Cavaliers,"20,562"
"Mon, Mar 5, 2018",7:00p,Indiana Pacers,92,Milwaukee Bucks,89,Indiana Pacers,"15,874"
"Mon, Mar 5, 2018",7:30p,Miami Heat,125,Phoenix Suns,103,Miami Heat,"19,600"
"Mon, Mar 5, 2018",8:00p,Chicago Bulls,89,Boston Celtics,105,Boston Celtics,"21,286"
"Mon, Mar 5, 2018",8:30p,San Antonio Spurs,100,Memphis Grizzlies,98,San Antonio Spurs,"18,418"
"Mon, Mar 5, 2018",9:00p,Utah Jazz,94,Orlando Magic,80,Utah Jazz,"18,306"
"Mon, Mar 5, 2018",10:30p,Los Angeles Lakers,103,Portland Trail Blazers,108,Portland Trail Blazers,"18,997"
"Tue, Mar 6, 2018",7:00p,Charlotte Hornets,114,Philadelphia 76ers,128,Philadelphia 76ers,"15,600"
"Tue, Mar 6, 2018",7:00p,Toronto Raptors,106,Atlanta Hawks,90,Toronto Raptors,"19,800"
"Tue, Mar 6, 2018",7:00p,Washington Wizards,117,Miami Heat,113,Washington Wizards,"16,582"
"Tue, Mar 6, 2018",8:00p,Oklahoma City Thunder,112,Houston Rockets,122,Houston Rockets,"18,203"
"Tue, Mar 6, 2018",8:30p,Dallas Mavericks,118,Denver Nuggets,107,Dallas Mavericks,"19,504"
"Tue, Mar 6, 2018",10:00p,Portland Trail Blazers,111,New York Knicks,87,Portland Trail Blazers,"19,393"
"Tue, Mar 6, 2018",10:30p,Golden State Warriors,114,Brooklyn Nets,101,Golden State Warriors,"19,596"
"Tue, Mar 6, 2018",10:30p,Los Angeles Clippers,116,New Orleans Pelicans,121,New Orleans Pelicans,"16,412"
"Wed, Mar 7, 2018",7:00p,Indiana Pacers,84,Utah Jazz,104,Utah Jazz,"16,432"
"Wed, Mar 7, 2018",8:00p,Chicago Bulls,119,Memphis Grizzlies,110,Chicago Bulls,"20,210"
"Wed, Mar 7, 2018",8:00p,Detroit Pistons,119,Toronto Raptors,121,Toronto Raptors,"17,769"
"Wed, Mar 7, 2018",8:00p,Milwaukee Bucks,99,Houston Rockets,110,Houston Rockets,"17,195"
"Wed, Mar 7, 2018",10:00p,Sacramento Kings,101,New Orleans Pelicans,114,New Orleans Pelicans,"17,583"
"Wed, Mar 7, 2018",10:30p,Denver Nuggets,108,Cleveland Cavaliers,113,Cleveland Cavaliers,"20,062"
"Wed, Mar 7, 2018",10:30p,Los Angeles Lakers,108,Orlando Magic,107,Los Angeles Lakers,"18,997"
"Thu, Mar 8, 2018",7:00p,Charlotte Hornets,111,Brooklyn Nets,125,Brooklyn Nets,"14,173"
"Thu, Mar 8, 2018",7:30p,Miami Heat,108,Philadelphia 76ers,99,Miami Heat,"19,600"
"Thu, Mar 8, 2018",8:00p,Minnesota Timberwolves,109,Boston Celtics,117,Boston Celtics,"18,978"
"Thu, Mar 8, 2018",8:00p,Oklahoma City Thunder,115,Phoenix Suns,87,Oklahoma City Thunder,"18,203"
"Thu, Mar 8, 2018",10:30p,Golden State Warriors,110,San Antonio Spurs,107,Golden State Warriors,"19,596"
"Fri, Mar 9, 2018",7:00p,Detroit Pistons,99,Chicago Bulls,83,Detroit Pistons,"17,406"
"Fri, Mar 9, 2018",7:00p,Indiana Pacers,112,Atlanta Hawks,87,Indiana Pacers,"17,923"
"Fri, Mar 9, 2018",7:30p,Toronto Raptors,108,Houston Rockets,105,Toronto Raptors,"20,131"
"Fri, Mar 9, 2018",8:00p,Memphis Grizzlies,78,Utah Jazz,95,Utah Jazz,"15,622"
"Fri, Mar 9, 2018",8:00p,Milwaukee Bucks,120,New York Knicks,112,Milwaukee Bucks,"18,717"
"Fri, Mar 9, 2018",8:00p,New Orleans Pelicans,97,Washington Wizards,116,Washington Wizards,"18,143"
"Fri, Mar 9, 2018",9:00p,Denver Nuggets,125,Los Angeles Lakers,116,Denver Nuggets,"19,807"
"Fri, Mar 9, 2018",10:00p,Portland Trail Blazers,125,Golden State Warriors,108,Portland Trail Blazers,"19,487"
"Fri, Mar 9, 2018",10:00p,Sacramento Kings,94,Orlando Magic,88,Sacramento Kings,"17,583"
"Fri, Mar 9, 2018",10:30p,Los Angeles Clippers,116,Cleveland Cavaliers,102,Los Angeles Clippers,"19,130"
"Sat, Mar 10, 2018",5:00p,Charlotte Hornets,122,Phoenix Suns,115,Charlotte Hornets,"19,336"
"Sat, Mar 10, 2018",7:30p,Miami Heat,129,Washington Wizards,102,Miami Heat,"19,689"
"Sat, Mar 10, 2018",8:30p,Dallas Mavericks,114,Memphis Grizzlies,80,Dallas Mavericks,"19,579"
"Sat, Mar 10, 2018",8:30p,Oklahoma City Thunder,104,San Antonio Spurs,94,Oklahoma City Thunder,"18,203"
"Sat, Mar 10, 2018",10:30p,Los Angeles Clippers,113,Orlando Magic,105,Los Angeles Clippers,"16,561"
"Sun, Mar 11, 2018",1:00p,New York Knicks,106,Toronto Raptors,132,Toronto Raptors,"19,812"
"Sun, Mar 11, 2018",3:30p,Atlanta Hawks,122,Chicago Bulls,129,Chicago Bulls,"15,266"
"Sun, Mar 11, 2018",3:30p,Minnesota Timberwolves,109,Golden State Warriors,103,Minnesota Timberwolves,"18,978"
"Sun, Mar 11, 2018",4:00p,New Orleans Pelicans,99,Utah Jazz,116,Utah Jazz,"18,062"
"Sun, Mar 11, 2018",5:00p,Denver Nuggets,130,Sacramento Kings,104,Denver Nuggets,"19,520"
"Sun, Mar 11, 2018",7:00p,Dallas Mavericks,82,Houston Rockets,105,Houston Rockets,"20,394"
"Sun, Mar 11, 2018",7:30p,Boston Celtics,97,Indiana Pacers,99,Indiana Pacers,"18,624"
"Sun, Mar 11, 2018",7:30p,Brooklyn Nets,97,Philadelphia 76ers,120,Philadelphia 76ers,"16,901"
"Sun, Mar 11, 2018",9:00p,Los Angeles Lakers,127,Cleveland Cavaliers,113,Los Angeles Lakers,"18,997"
"Mon, Mar 12, 2018",8:00p,Houston Rockets,109,San Antonio Spurs,93,Houston Rockets,"18,092"
"Mon, Mar 12, 2018",8:00p,Memphis Grizzlies,103,Milwaukee Bucks,121,Milwaukee Bucks,"14,112"
"Mon, Mar 12, 2018",8:00p,Oklahoma City Thunder,106,Sacramento Kings,101,Oklahoma City Thunder,"18,203"
"Mon, Mar 12, 2018",10:30p,Portland Trail Blazers,115,Miami Heat,99,Portland Trail Blazers,"19,786"
"Tue, Mar 13, 2018",7:00p,Philadelphia 76ers,98,Indiana Pacers,101,Indiana Pacers,"20,531"
"Tue, Mar 13, 2018",7:00p,Washington Wizards,111,Minnesota Timberwolves,116,Minnesota Timberwolves,"17,078"
"Tue, Mar 13, 2018",7:30p,Atlanta Hawks,107,Oklahoma City Thunder,119,Oklahoma City Thunder,"16,739"
"Tue, Mar 13, 2018",7:30p,Brooklyn Nets,102,Toronto Raptors,116,Toronto Raptors,"16,654"
"Tue, Mar 13, 2018",7:30p,New York Knicks,97,Dallas Mavericks,110,Dallas Mavericks,"18,597"
"Tue, Mar 13, 2018",8:00p,Chicago Bulls,106,Los Angeles Clippers,112,Los Angeles Clippers,"20,912"
"Tue, Mar 13, 2018",8:00p,New Orleans Pelicans,119,Charlotte Hornets,115,New Orleans Pelicans,"15,507"
"Tue, Mar 13, 2018",8:30p,San Antonio Spurs,108,Orlando Magic,72,San Antonio Spurs,"18,418"
"Tue, Mar 13, 2018",9:00p,Utah Jazz,110,Detroit Pistons,79,Utah Jazz,"18,306"
"Tue, Mar 13, 2018",10:00p,Phoenix Suns,107,Cleveland Cavaliers,129,Cleveland Cavaliers,"18,055"
"Tue, Mar 13, 2018",10:30p,Los Angeles Lakers,112,Denver Nuggets,103,Los Angeles Lakers,"18,997"
"Wed, Mar 14, 2018",7:00p,Orlando Magic,126,Milwaukee Bucks,117,Orlando Magic,"17,713"
"Wed, Mar 14, 2018",8:00p,Boston Celtics,124,Washington Wizards,125,Washington Wizards,"18,624"
"Wed, Mar 14, 2018",10:00p,Sacramento Kings,123,Miami Heat,119,Sacramento Kings,"17,583"
"Wed, Mar 14, 2018",10:30p,Golden State Warriors,117,Los Angeles Lakers,106,Golden State Warriors,"19,596"
"Thu, Mar 15, 2018",7:00p,Indiana Pacers,99,Toronto Raptors,106,Toronto Raptors,"17,923"
"Thu, Mar 15, 2018",7:30p,Atlanta Hawks,117,Charlotte Hornets,129,Charlotte Hornets,"14,486"
"Thu, Mar 15, 2018",7:30p,New York Knicks,110,Philadelphia 76ers,118,Philadelphia 76ers,"18,894"
"Thu, Mar 15, 2018",8:00p,Houston Rockets,101,Los Angeles Clippers,96,Houston Rockets,"18,055"
"Thu, Mar 15, 2018",8:00p,Memphis Grizzlies,110,Chicago Bulls,111,Chicago Bulls,"16,511"
"Thu, Mar 15, 2018",8:30p,San Antonio Spurs,98,New Orleans Pelicans,93,San Antonio Spurs,"18,418"
"Thu, Mar 15, 2018",9:00p,Denver Nuggets,120,Detroit Pistons,113,Denver Nuggets,"18,697"
"Thu, Mar 15, 2018",9:00p,Utah Jazz,116,Phoenix Suns,88,Utah Jazz,"18,306"
"Thu, Mar 15, 2018",10:00p,Portland Trail Blazers,113,Cleveland Cavaliers,105,Portland Trail Blazers,"19,806"
"Fri, Mar 16, 2018",7:00p,Orlando Magic,83,Boston Celtics,92,Boston Celtics,"18,981"
"Fri, Mar 16, 2018",7:00p,Philadelphia 76ers,120,Brooklyn Nets,116,Philadelphia 76ers,"20,666"
"Fri, Mar 16, 2018",7:30p,Toronto Raptors,122,Dallas Mavericks,115,Toronto Raptors,"19,800"
"Fri, Mar 16, 2018",8:00p,Oklahoma City Thunder,121,Los Angeles Clippers,113,Oklahoma City Thunder,"18,203"
"Fri, Mar 16, 2018",10:30p,Golden State Warriors,93,Sacramento Kings,98,Sacramento Kings,"19,596"
"Fri, Mar 16, 2018",10:30p,Los Angeles Lakers,91,Miami Heat,92,Miami Heat,"18,997"
"Sat, Mar 17, 2018",6:00p,Milwaukee Bucks,122,Atlanta Hawks,117,Milwaukee Bucks,"18,717"
"Sat, Mar 17, 2018",7:00p,New Orleans Pelicans,101,Houston Rockets,107,Houston Rockets,"18,495"
"Sat, Mar 17, 2018",7:00p,Washington Wizards,109,Indiana Pacers,102,Washington Wizards,"18,249"
"Sat, Mar 17, 2018",7:30p,Brooklyn Nets,114,Dallas Mavericks,106,Brooklyn Nets,"13,877"
"Sat, Mar 17, 2018",7:30p,New York Knicks,124,Charlotte Hornets,101,New York Knicks,"17,760"
"Sat, Mar 17, 2018",8:00p,Chicago Bulls,109,Cleveland Cavaliers,114,Cleveland Cavaliers,"22,983"
"Sat, Mar 17, 2018",8:00p,Memphis Grizzlies,101,Denver Nuggets,94,Memphis Grizzlies,"16,501"
"Sat, Mar 17, 2018",8:30p,San Antonio Spurs,117,Minnesota Timberwolves,101,San Antonio Spurs,"18,418"
"Sat, Mar 17, 2018",9:00p,Utah Jazz,103,Sacramento Kings,97,Utah Jazz,"18,306"
"Sat, Mar 17, 2018",10:00p,Phoenix Suns,109,Golden State Warriors,124,Golden State Warriors,"18,055"
"Sat, Mar 17, 2018",10:00p,Portland Trail Blazers,100,Detroit Pistons,87,Portland Trail Blazers,"19,727"
"Sun, Mar 18, 2018",1:00p,Toronto Raptors,125,Oklahoma City Thunder,132,Oklahoma City Thunder,"19,800"
"Sun, Mar 18, 2018",6:00p,New Orleans Pelicans,108,Boston Celtics,89,New Orleans Pelicans,"18,277"
"Sun, Mar 18, 2018",7:00p,Minnesota Timberwolves,120,Houston Rockets,129,Houston Rockets,"18,978"
"Sun, Mar 18, 2018",10:30p,Los Angeles Clippers,109,Portland Trail Blazers,122,Portland Trail Blazers,"17,776"
"Mon, Mar 19, 2018",7:00p,Cleveland Cavaliers,124,Milwaukee Bucks,117,Cleveland Cavaliers,"20,562"
"Mon, Mar 19, 2018",7:00p,Indiana Pacers,110,Los Angeles Lakers,100,Indiana Pacers,"16,603"
"Mon, Mar 19, 2018",7:00p,Philadelphia 76ers,108,Charlotte Hornets,94,Philadelphia 76ers,"20,530"
"Mon, Mar 19, 2018",7:30p,Brooklyn Nets,118,Memphis Grizzlies,115,Brooklyn Nets,"12,856"
"Mon, Mar 19, 2018",7:30p,Miami Heat,149,Denver Nuggets,141,Miami Heat,"19,600"
"Mon, Mar 19, 2018",7:30p,New York Knicks,110,Chicago Bulls,92,New York Knicks,"18,835"
"Mon, Mar 19, 2018",9:30p,San Antonio Spurs,89,Golden State Warriors,75,San Antonio Spurs,"18,418"
"Mon, Mar 19, 2018",10:00p,Sacramento Kings,90,Detroit Pistons,106,Detroit Pistons,"17,583"
"Tue, Mar 20, 2018",7:00p,Orlando Magic,86,Toronto Raptors,93,Toronto Raptors,"16,228"
"Tue, Mar 20, 2018",8:00p,Boston Celtics,100,Oklahoma City Thunder,99,Boston Celtics,"18,624"
"Tue, Mar 20, 2018",8:00p,Minnesota Timberwolves,123,Los Angeles Clippers,109,Minnesota Timberwolves,"16,351"
"Tue, Mar 20, 2018",8:00p,New Orleans Pelicans,115,Dallas Mavericks,105,New Orleans Pelicans,"14,484"
"Tue, Mar 20, 2018",9:00p,Utah Jazz,94,Atlanta Hawks,99,Atlanta Hawks,"18,306"
"Tue, Mar 20, 2018",10:00p,Phoenix Suns,88,Detroit Pistons,115,Detroit Pistons,"17,400"
"Tue, Mar 20, 2018",10:30p,Portland Trail Blazers,111,Houston Rockets,115,Houston Rockets,"20,012"
"Wed, Mar 21, 2018",7:00p,Cleveland Cavaliers,132,Toronto Raptors,129,Cleveland Cavaliers,"20,562"
"Wed, Mar 21, 2018",7:00p,Philadelphia 76ers,119,Memphis Grizzlies,105,Philadelphia 76ers,"10,411"
"Wed, Mar 21, 2018",7:30p,Brooklyn Nets,105,Charlotte Hornets,111,Charlotte Hornets,"10,231"
"Wed, Mar 21, 2018",7:30p,Miami Heat,119,New York Knicks,98,Miami Heat,"19,600"
"Wed, Mar 21, 2018",8:00p,Chicago Bulls,102,Denver Nuggets,135,Denver Nuggets,"20,671"
"Wed, Mar 21, 2018",8:00p,Milwaukee Bucks,120,Los Angeles Clippers,127,Los Angeles Clippers,"17,916"
"Wed, Mar 21, 2018",8:00p,New Orleans Pelicans,96,Indiana Pacers,92,New Orleans Pelicans,"14,148"
"Wed, Mar 21, 2018",9:30p,San Antonio Spurs,98,Washington Wizards,90,San Antonio Spurs,"18,418"
"Thu, Mar 22, 2018",7:00p,Charlotte Hornets,140,Memphis Grizzlies,79,Charlotte Hornets,"15,033"
"Thu, Mar 22, 2018",7:00p,Orlando Magic,98,Philadelphia 76ers,118,Philadelphia 76ers,"17,881"
"Thu, Mar 22, 2018",8:00p,Houston Rockets,100,Detroit Pistons,96,Houston Rockets,"18,055"
"Thu, Mar 22, 2018",8:00p,New Orleans Pelicans,128,Los Angeles Lakers,125,New Orleans Pelicans,"18,037"
"Thu, Mar 22, 2018",8:30p,Dallas Mavericks,112,Utah Jazz,119,Utah Jazz,"19,725"
"Thu, Mar 22, 2018",10:00p,Sacramento Kings,105,Atlanta Hawks,90,Sacramento Kings,"17,583"
"Fri, Mar 23, 2018",7:00p,Indiana Pacers,109,Los Angeles Clippers,104,Indiana Pacers,"17,923"
"Fri, Mar 23, 2018",7:00p,Washington Wizards,100,Denver Nuggets,108,Denver Nuggets,"19,016"
"Fri, Mar 23, 2018",7:30p,Cleveland Cavaliers,120,Phoenix Suns,95,Cleveland Cavaliers,"20,562"
"Fri, Mar 23, 2018",7:30p,New York Knicks,104,Minnesota Timberwolves,108,Minnesota Timberwolves,"18,914"
"Fri, Mar 23, 2018",7:30p,Toronto Raptors,116,Brooklyn Nets,112,Toronto Raptors,"19,800"
"Fri, Mar 23, 2018",8:00p,Chicago Bulls,105,Milwaukee Bucks,118,Milwaukee Bucks,"21,698"
"Fri, Mar 23, 2018",8:00p,Oklahoma City Thunder,105,Miami Heat,99,Oklahoma City Thunder,"18,203"
"Fri, Mar 23, 2018",8:30p,San Antonio Spurs,124,Utah Jazz,120,San Antonio Spurs,"18,418"
"Fri, Mar 23, 2018",10:00p,Portland Trail Blazers,100,Boston Celtics,105,Boston Celtics,"19,575"
"Fri, Mar 23, 2018",10:30p,Golden State Warriors,106,Atlanta Hawks,94,Golden State Warriors,"19,596"
"Sat, Mar 24, 2018",6:00p,Philadelphia 76ers,120,Minnesota Timberwolves,108,Philadelphia 76ers,"20,668"
"Sat, Mar 24, 2018",7:00p,Detroit Pistons,117,Chicago Bulls,95,Detroit Pistons,"19,139"
"Sat, Mar 24, 2018",7:00p,Orlando Magic,105,Phoenix Suns,99,Orlando Magic,"17,393"
"Sat, Mar 24, 2018",8:00p,Houston Rockets,114,New Orleans Pelicans,91,Houston Rockets,"18,055"
"Sat, Mar 24, 2018",8:00p,Memphis Grizzlies,93,Los Angeles Lakers,100,Los Angeles Lakers,"18,119"
"Sat, Mar 24, 2018",8:30p,Dallas Mavericks,98,Charlotte Hornets,102,Charlotte Hornets,"20,085"
"Sun, Mar 25, 2018",1:00p,Brooklyn Nets,114,Cleveland Cavaliers,121,Cleveland Cavaliers,"17,732"
"Sun, Mar 25, 2018",3:30p,Milwaukee Bucks,106,San Antonio Spurs,103,Milwaukee Bucks,"18,717"
"Sun, Mar 25, 2018",5:00p,Indiana Pacers,113,Miami Heat,107,Indiana Pacers,"17,923"
"Sun, Mar 25, 2018",6:00p,Sacramento Kings,93,Boston Celtics,104,Boston Celtics,"17,583"
"Sun, Mar 25, 2018",6:00p,Toronto Raptors,106,Los Angeles Clippers,117,Los Angeles Clippers,"19,800"
"Sun, Mar 25, 2018",6:00p,Washington Wizards,97,New York Knicks,101,New York Knicks,"18,884"
"Sun, Mar 25, 2018",7:00p,Oklahoma City Thunder,105,Portland Trail Blazers,108,Portland Trail Blazers,"18,203"
"Sun, Mar 25, 2018",8:00p,Houston Rockets,118,Atlanta Hawks,99,Houston Rockets,"18,055"
"Sun, Mar 25, 2018",8:30p,Golden State Warriors,91,Utah Jazz,110,Utah Jazz,"19,596"
"Mon, Mar 26, 2018",7:00p,Charlotte Hornets,137,New York Knicks,128,Charlotte Hornets,"14,487"
"Mon, Mar 26, 2018",7:00p,Detroit Pistons,112,Los Angeles Lakers,106,Detroit Pistons,"18,718"
"Mon, Mar 26, 2018",7:00p,Philadelphia 76ers,123,Denver Nuggets,104,Philadelphia 76ers,"20,585"
"Mon, Mar 26, 2018",8:00p,Minnesota Timberwolves,93,Memphis Grizzlies,101,Memphis Grizzlies,"16,290"
"Mon, Mar 26, 2018",10:00p,Phoenix Suns,94,Boston Celtics,102,Boston Celtics,"18,055"
"Tue, Mar 27, 2018",7:00p,Washington Wizards,116,San Antonio Spurs,106,Washington Wizards,"19,588"
"Tue, Mar 27, 2018",7:30p,Toronto Raptors,114,Denver Nuggets,110,Toronto Raptors,"19,800"
"Tue, Mar 27, 2018",8:00p,Houston Rockets,118,Chicago Bulls,86,Houston Rockets,"18,055"
"Tue, Mar 27, 2018",8:00p,Miami Heat,98,Cleveland Cavaliers,79,Miami Heat,"20,093"
"Tue, Mar 27, 2018",8:00p,New Orleans Pelicans,103,Portland Trail Blazers,107,Portland Trail Blazers,"15,426"
"Tue, Mar 27, 2018",10:00p,Sacramento Kings,97,Dallas Mavericks,103,Dallas Mavericks,"17,583"
"Tue, Mar 27, 2018",10:30p,Golden State Warriors,81,Indiana Pacers,92,Indiana Pacers,"19,596"
"Tue, Mar 27, 2018",10:30p,Los Angeles Clippers,105,Milwaukee Bucks,98,Los Angeles Clippers,"19,068"
"Wed, Mar 28, 2018",7:00p,Charlotte Hornets,105,Cleveland Cavaliers,118,Cleveland Cavaliers,"19,474"
"Wed, Mar 28, 2018",7:00p,Orlando Magic,104,Brooklyn Nets,111,Brooklyn Nets,"16,517"
"Wed, Mar 28, 2018",7:00p,Philadelphia 76ers,118,New York Knicks,101,Philadelphia 76ers,"20,655"
"Wed, Mar 28, 2018",8:00p,Memphis Grizzlies,108,Portland Trail Blazers,103,Memphis Grizzlies,"16,050"
"Wed, Mar 28, 2018",8:00p,Minnesota Timberwolves,126,Atlanta Hawks,114,Minnesota Timberwolves,"16,183"
"Wed, Mar 28, 2018",9:30p,Utah Jazz,94,Boston Celtics,97,Boston Celtics,"18,306"
"Wed, Mar 28, 2018",10:00p,Phoenix Suns,99,Los Angeles Clippers,111,Los Angeles Clippers,"17,005"
"Wed, Mar 28, 2018",10:30p,Los Angeles Lakers,103,Dallas Mavericks,93,Los Angeles Lakers,"18,997"
"Thu, Mar 29, 2018",7:00p,Detroit Pistons,103,Washington Wizards,92,Detroit Pistons,"18,268"
"Thu, Mar 29, 2018",7:30p,Miami Heat,103,Chicago Bulls,92,Miami Heat,"19,746"
"Thu, Mar 29, 2018",8:00p,San Antonio Spurs,103,Oklahoma City Thunder,99,San Antonio Spurs,"18,418"
"Thu, Mar 29, 2018",10:00p,Sacramento Kings,103,Indiana Pacers,106,Indiana Pacers,"11,360"
"Thu, Mar 29, 2018",10:30p,Golden State Warriors,107,Milwaukee Bucks,116,Milwaukee Bucks,"19,596"
"Fri, Mar 30, 2018",7:00p,Orlando Magic,82,Chicago Bulls,90,Chicago Bulls,"18,918"
"Fri, Mar 30, 2018",7:30p,Atlanta Hawks,91,Philadelphia 76ers,101,Philadelphia 76ers,"16,579"
"Fri, Mar 30, 2018",8:00p,Cleveland Cavaliers,107,New Orleans Pelicans,102,Cleveland Cavaliers,"20,562"
"Fri, Mar 30, 2018",8:00p,Houston Rockets,104,Phoenix Suns,103,Houston Rockets,"18,055"
"Fri, Mar 30, 2018",8:00p,Oklahoma City Thunder,125,Denver Nuggets,126,Denver Nuggets,"18,203"
"Fri, Mar 30, 2018",8:30p,Dallas Mavericks,92,Minnesota Timberwolves,93,Minnesota Timberwolves,"20,244"
"Fri, Mar 30, 2018",9:00p,Utah Jazz,107,Memphis Grizzlies,97,Utah Jazz,"18,306"
"Fri, Mar 30, 2018",10:30p,Los Angeles Lakers,122,Milwaukee Bucks,124,Milwaukee Bucks,"18,997"
"Fri, Mar 30, 2018",10:30p,Portland Trail Blazers,105,Los Angeles Clippers,96,Portland Trail Blazers,"20,013"
"Sat, Mar 31, 2018",3:00p,Washington Wizards,107,Charlotte Hornets,93,Washington Wizards,"19,071"
"Sat, Mar 31, 2018",5:00p,New York Knicks,109,Detroit Pistons,115,Detroit Pistons,"19,812"
"Sat, Mar 31, 2018",7:30p,Boston Celtics,110,Toronto Raptors,99,Boston Celtics,"18,624"
"Sat, Mar 31, 2018",8:00p,Miami Heat,109,Brooklyn Nets,110,Brooklyn Nets,"19,600"
"Sat, Mar 31, 2018",10:00p,Sacramento Kings,96,Golden State Warriors,112,Golden State Warriors,"17,583"
"Sun, Apr 1, 2018",1:00p,Charlotte Hornets,102,Philadelphia 76ers,119,Philadelphia 76ers,"17,005"
"Sun, Apr 1, 2018",3:30p,Chicago Bulls,113,Washington Wizards,94,Chicago Bulls,"20,466"
"Sun, Apr 1, 2018",3:30p,Los Angeles Clippers,104,Indiana Pacers,111,Indiana Pacers,"15,866"
"Sun, Apr 1, 2018",3:30p,San Antonio Spurs,100,Houston Rockets,83,San Antonio Spurs,"18,418"
"Sun, Apr 1, 2018",6:00p,Atlanta Hawks,94,Orlando Magic,88,Atlanta Hawks,"13,587"
"Sun, Apr 1, 2018",6:00p,Brooklyn Nets,96,Detroit Pistons,108,Detroit Pistons,"16,097"
"Sun, Apr 1, 2018",6:00p,Cleveland Cavaliers,98,Dallas Mavericks,87,Cleveland Cavaliers,"20,562"
"Sun, Apr 1, 2018",6:00p,New Orleans Pelicans,104,Oklahoma City Thunder,109,Oklahoma City Thunder,"18,500"
"Sun, Apr 1, 2018",7:00p,Minnesota Timberwolves,97,Utah Jazz,121,Utah Jazz,"18,978"
"Sun, Apr 1, 2018",8:00p,Denver Nuggets,128,Milwaukee Bucks,125,Denver Nuggets,"19,520"
"Sun, Apr 1, 2018",8:30p,Golden State Warriors,117,Phoenix Suns,107,Golden State Warriors,"19,596"
"Sun, Apr 1, 2018",9:00p,Portland Trail Blazers,113,Memphis Grizzlies,98,Portland Trail Blazers,"19,545"
"Sun, Apr 1, 2018",9:30p,Los Angeles Lakers,83,Sacramento Kings,84,Sacramento Kings,"18,997"
"Tue, Apr 3, 2018",7:00p,Cleveland Cavaliers,112,Toronto Raptors,106,Cleveland Cavaliers,"20,562"
"Tue, Apr 3, 2018",7:00p,Philadelphia 76ers,121,Brooklyn Nets,95,Philadelphia 76ers,"20,710"
"Tue, Apr 3, 2018",7:30p,Miami Heat,101,Atlanta Hawks,98,Miami Heat,"19,600"
"Tue, Apr 3, 2018",7:30p,New York Knicks,73,Orlando Magic,97,Orlando Magic,"19,812"
"Tue, Apr 3, 2018",8:00p,Chicago Bulls,120,Charlotte Hornets,114,Chicago Bulls,"20,139"
"Tue, Apr 3, 2018",8:00p,Houston Rockets,120,Washington Wizards,104,Houston Rockets,"18,055"
"Tue, Apr 3, 2018",8:00p,Milwaukee Bucks,106,Boston Celtics,102,Milwaukee Bucks,"16,188"
"Tue, Apr 3, 2018",8:00p,Oklahoma City Thunder,107,Golden State Warriors,111,Golden State Warriors,"18,203"
"Tue, Apr 3, 2018",8:30p,Dallas Mavericks,115,Portland Trail Blazers,109,Dallas Mavericks,"19,624"
"Tue, Apr 3, 2018",9:00p,Denver Nuggets,107,Indiana Pacers,104,Denver Nuggets,"14,743"
"Tue, Apr 3, 2018",9:00p,Utah Jazz,117,Los Angeles Lakers,110,Utah Jazz,"18,306"
"Tue, Apr 3, 2018",10:00p,Phoenix Suns,97,Sacramento Kings,94,Phoenix Suns,"16,826"
"Tue, Apr 3, 2018",10:30p,Los Angeles Clippers,113,San Antonio Spurs,110,Los Angeles Clippers,"17,449"
"Wed, Apr 4, 2018",7:00p,Detroit Pistons,108,Philadelphia 76ers,115,Philadelphia 76ers,"18,395"
"Wed, Apr 4, 2018",7:00p,Orlando Magic,105,Dallas Mavericks,100,Orlando Magic,"18,112"
"Wed, Apr 4, 2018",7:30p,Atlanta Hawks,86,Miami Heat,115,Miami Heat,"16,696"
"Wed, Apr 4, 2018",8:00p,New Orleans Pelicans,123,Memphis Grizzlies,95,New Orleans Pelicans,"16,521"
"Wed, Apr 4, 2018",8:00p,Toronto Raptors,96,Boston Celtics,78,Toronto Raptors,"19,963"
"Wed, Apr 4, 2018",10:30p,Los Angeles Lakers,122,San Antonio Spurs,112,Los Angeles Lakers,"18,997"
"Thu, Apr 5, 2018",7:00p,Indiana Pacers,126,Golden State Warriors,106,Indiana Pacers,"17,923"
"Thu, Apr 5, 2018",8:00p,Cleveland Cavaliers,119,Washington Wizards,115,Cleveland Cavaliers,"20,562"
"Thu, Apr 5, 2018",8:00p,Houston Rockets,96,Portland Trail Blazers,94,Houston Rockets,"18,055"
"Thu, Apr 5, 2018",8:00p,Milwaukee Bucks,111,Brooklyn Nets,119,Brooklyn Nets,"18,378"
"Thu, Apr 5, 2018",9:00p,Utah Jazz,117,Los Angeles Clippers,95,Utah Jazz,"18,306"
"Thu, Apr 5, 2018",10:30p,Denver Nuggets,100,Minnesota Timberwolves,96,Denver Nuggets,"16,415"
