Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Fri, Apr 7, 2017",9:00p,Denver Nuggets,122,New Orleans Pelicans,106,Denver Nuggets,"16,348"
"Fri, Apr 7, 2017",9:00p,Utah Jazz,120,Minnesota Timberwolves,113,Utah Jazz,"19,911"
"Fri, Apr 7, 2017",10:00p,Phoenix Suns,120,Oklahoma City Thunder,99,Phoenix Suns,"18,055"
"Fri, Apr 7, 2017",10:30p,Los Angeles Lakers,98,Sacramento Kings,94,Los Angeles Lakers,"18,997"
"Sat, Apr 8, 2017",5:00p,Brooklyn Nets,107,Chicago Bulls,106,Brooklyn Nets,"17,732"
"Sat, Apr 8, 2017",6:00p,Charlotte Hornets,114,Boston Celtics,121,Boston Celtics,"19,407"
"Sat, Apr 8, 2017",6:00p,Orlando Magic,112,Indiana Pacers,127,Indiana Pacers,"18,846"
"Sat, Apr 8, 2017",7:00p,Philadelphia 76ers,82,Milwaukee Bucks,90,Milwaukee Bucks,"16,301"
"Sat, Apr 8, 2017",7:00p,Washington Wizards,103,Miami Heat,106,Miami Heat,"20,365"
"Sat, Apr 8, 2017",8:30p,San Antonio Spurs,87,Los Angeles Clippers,98,Los Angeles Clippers,"18,420"
"Sat, Apr 8, 2017",10:00p,Portland Trail Blazers,101,Utah Jazz,86,Portland Trail Blazers,"19,865"
"Sat, Apr 8, 2017",10:30p,Golden State Warriors,123,New Orleans Pelicans,101,Golden State Warriors,"19,596"
"Sun, Apr 9, 2017",12:00p,New York Knicks,97,Toronto Raptors,110,Toronto Raptors,"19,812"
"Sun, Apr 9, 2017",3:30p,Atlanta Hawks,126,Cleveland Cavaliers,125,Atlanta Hawks,"18,835"
"Sun, Apr 9, 2017",5:00p,Denver Nuggets,105,Oklahoma City Thunder,106,Oklahoma City Thunder,"19,718"
"Sun, Apr 9, 2017",6:00p,Memphis Grizzlies,90,Detroit Pistons,103,Detroit Pistons,"16,521"
"Sun, Apr 9, 2017",6:00p,Phoenix Suns,124,Dallas Mavericks,111,Phoenix Suns,"18,055"
"Sun, Apr 9, 2017",6:00p,Sacramento Kings,128,Houston Rockets,135,Houston Rockets,"17,608"
"Sun, Apr 9, 2017",9:30p,Los Angeles Lakers,110,Minnesota Timberwolves,109,Los Angeles Lakers,"18,997"
"Mon, Apr 10, 2017",7:00p,Philadelphia 76ers,111,Indiana Pacers,120,Indiana Pacers,"14,622"
"Mon, Apr 10, 2017",7:30p,Boston Celtics,114,Brooklyn Nets,105,Boston Celtics,"18,624"
"Mon, Apr 10, 2017",7:30p,Miami Heat,124,Cleveland Cavaliers,121,Miami Heat,"19,673"
"Mon, Apr 10, 2017",8:00p,Chicago Bulls,122,Orlando Magic,75,Chicago Bulls,"21,545"
"Mon, Apr 10, 2017",8:00p,Detroit Pistons,101,Washington Wizards,105,Washington Wizards,"21,012"
"Mon, Apr 10, 2017",8:00p,Milwaukee Bucks,89,Charlotte Hornets,79,Milwaukee Bucks,"18,717"
"Mon, Apr 10, 2017",10:00p,Portland Trail Blazers,99,San Antonio Spurs,98,Portland Trail Blazers,"19,393"
"Mon, Apr 10, 2017",10:30p,Golden State Warriors,99,Utah Jazz,105,Utah Jazz,"19,596"
"Mon, Apr 10, 2017",10:30p,Los Angeles Clippers,125,Houston Rockets,96,Los Angeles Clippers,"19,163"
"Tue, Apr 11, 2017",7:30p,Atlanta Hawks,103,Charlotte Hornets,76,Atlanta Hawks,"14,205"
"Tue, Apr 11, 2017",8:00p,Minnesota Timberwolves,98,Oklahoma City Thunder,100,Oklahoma City Thunder,"19,356"
"Tue, Apr 11, 2017",8:30p,Dallas Mavericks,91,Denver Nuggets,109,Denver Nuggets,"20,333"
"Tue, Apr 11, 2017",10:30p,Los Angeles Lakers,108,New Orleans Pelicans,96,Los Angeles Lakers,"18,997"
"Tue, Apr 11, 2017",10:30p,Sacramento Kings,129,Phoenix Suns,104,Sacramento Kings,"17,608"
"Wed, Apr 12, 2017",8:00p,Boston Celtics,112,Milwaukee Bucks,94,Boston Celtics,"18,624"
"Wed, Apr 12, 2017",8:00p,Chicago Bulls,112,Brooklyn Nets,73,Chicago Bulls,"21,648"
"Wed, Apr 12, 2017",8:00p,Cleveland Cavaliers,83,Toronto Raptors,98,Toronto Raptors,"20,562"
"Wed, Apr 12, 2017",8:00p,Houston Rockets,123,Minnesota Timberwolves,118,Houston Rockets,"18,055"
"Wed, Apr 12, 2017",8:00p,Indiana Pacers,104,Atlanta Hawks,86,Indiana Pacers,"17,923"
"Wed, Apr 12, 2017",8:00p,Memphis Grizzlies,93,Dallas Mavericks,100,Dallas Mavericks,"16,274"
"Wed, Apr 12, 2017",8:00p,Miami Heat,110,Washington Wizards,102,Miami Heat,"19,963"
"Wed, Apr 12, 2017",8:00p,New York Knicks,114,Philadelphia 76ers,113,New York Knicks,"19,812"
"Wed, Apr 12, 2017",8:00p,Oklahoma City Thunder,105,Denver Nuggets,111,Denver Nuggets,"18,203"
"Wed, Apr 12, 2017",8:00p,Orlando Magic,113,Detroit Pistons,109,Orlando Magic,"19,458"
"Wed, Apr 12, 2017",9:00p,Utah Jazz,101,San Antonio Spurs,97,Utah Jazz,"19,911"
"Wed, Apr 12, 2017",10:30p,Golden State Warriors,109,Los Angeles Lakers,94,Golden State Warriors,"19,596"
"Wed, Apr 12, 2017",10:30p,Los Angeles Clippers,115,Sacramento Kings,95,Los Angeles Clippers,"19,060"
"Wed, Apr 12, 2017",10:30p,Portland Trail Blazers,100,New Orleans Pelicans,103,New Orleans Pelicans,"19,521"
"Sat, Apr 15, 2017",3:00p,Cleveland Cavaliers,109,Indiana Pacers,108,Cleveland Cavaliers,"20,562"
"Sat, Apr 15, 2017",5:30p,Toronto Raptors,83,Milwaukee Bucks,97,Milwaukee Bucks,"20,133"
"Sat, Apr 15, 2017",8:00p,San Antonio Spurs,111,Memphis Grizzlies,82,San Antonio Spurs,"18,418"
"Sat, Apr 15, 2017",10:30p,Los Angeles Clippers,95,Utah Jazz,97,Utah Jazz,"19,060"
"Sun, Apr 16, 2017",1:00p,Washington Wizards,114,Atlanta Hawks,107,Washington Wizards,"20,356"
"Sun, Apr 16, 2017",3:30p,Golden State Warriors,121,Portland Trail Blazers,109,Golden State Warriors,"19,596"
"Sun, Apr 16, 2017",6:30p,Boston Celtics,102,Chicago Bulls,106,Chicago Bulls,"18,624"
"Sun, Apr 16, 2017",9:00p,Houston Rockets,118,Oklahoma City Thunder,87,Houston Rockets,"18,055"
"Mon, Apr 17, 2017",7:00p,Cleveland Cavaliers,117,Indiana Pacers,111,Cleveland Cavaliers,"20,562"
"Mon, Apr 17, 2017",9:30p,San Antonio Spurs,96,Memphis Grizzlies,82,San Antonio Spurs,"18,418"
"Tue, Apr 18, 2017",7:00p,Toronto Raptors,106,Milwaukee Bucks,100,Toronto Raptors,"20,077"
"Tue, Apr 18, 2017",8:00p,Boston Celtics,97,Chicago Bulls,111,Chicago Bulls,"18,624"
"Tue, Apr 18, 2017",10:30p,Los Angeles Clippers,99,Utah Jazz,91,Los Angeles Clippers,"19,060"
"Wed, Apr 19, 2017",7:00p,Washington Wizards,109,Atlanta Hawks,101,Washington Wizards,"20,356"
"Wed, Apr 19, 2017",8:00p,Houston Rockets,115,Oklahoma City Thunder,111,Houston Rockets,"18,055"
"Wed, Apr 19, 2017",10:30p,Golden State Warriors,110,Portland Trail Blazers,81,Golden State Warriors,"19,596"
"Thu, Apr 20, 2017",7:00p,Indiana Pacers,114,Cleveland Cavaliers,119,Cleveland Cavaliers,"17,923"
"Thu, Apr 20, 2017",8:00p,Milwaukee Bucks,104,Toronto Raptors,77,Milwaukee Bucks,"18,717"
"Thu, Apr 20, 2017",9:30p,Memphis Grizzlies,105,San Antonio Spurs,94,Memphis Grizzlies,"18,119"
"Fri, Apr 21, 2017",7:00p,Chicago Bulls,87,Boston Celtics,104,Boston Celtics,"21,293"
"Fri, Apr 21, 2017",9:30p,Oklahoma City Thunder,115,Houston Rockets,113,Oklahoma City Thunder,"18,203"
"Fri, Apr 21, 2017",10:00p,Utah Jazz,106,Los Angeles Clippers,111,Los Angeles Clippers,"19,911"
"Sat, Apr 22, 2017",3:00p,Milwaukee Bucks,76,Toronto Raptors,87,Toronto Raptors,"18,717"
"Sat, Apr 22, 2017",5:30p,Atlanta Hawks,116,Washington Wizards,98,Atlanta Hawks,"18,866"
"Sat, Apr 22, 2017",8:00p,Memphis Grizzlies,110,San Antonio Spurs,108,Memphis Grizzlies,"18,119"
"Sat, Apr 22, 2017",10:30p,Portland Trail Blazers,113,Golden State Warriors,119,Golden State Warriors,"20,177"
"Sun, Apr 23, 2017",1:00p,Indiana Pacers,102,Cleveland Cavaliers,106,Cleveland Cavaliers,"17,923"
"Sun, Apr 23, 2017",3:30p,Oklahoma City Thunder,109,Houston Rockets,113,Houston Rockets,"18,203"
"Sun, Apr 23, 2017",6:30p,Chicago Bulls,95,Boston Celtics,104,Boston Celtics,"21,863"
"Sun, Apr 23, 2017",9:00p,Utah Jazz,105,Los Angeles Clippers,98,Utah Jazz,"19,911"
"Mon, Apr 24, 2017",7:00p,Toronto Raptors,118,Milwaukee Bucks,93,Toronto Raptors,"20,251"
"Mon, Apr 24, 2017",8:00p,Atlanta Hawks,111,Washington Wizards,101,Atlanta Hawks,"18,676"
"Mon, Apr 24, 2017",10:30p,Portland Trail Blazers,103,Golden State Warriors,128,Golden State Warriors,"19,902"
"Tue, Apr 25, 2017",8:00p,Houston Rockets,105,Oklahoma City Thunder,99,Houston Rockets,"18,055"
"Tue, Apr 25, 2017",9:00p,San Antonio Spurs,116,Memphis Grizzlies,103,San Antonio Spurs,"18,418"
"Tue, Apr 25, 2017",10:30p,Los Angeles Clippers,92,Utah Jazz,96,Utah Jazz,"19,171"
"Wed, Apr 26, 2017",6:00p,Washington Wizards,103,Atlanta Hawks,99,Washington Wizards,"20,356"
"Wed, Apr 26, 2017",8:30p,Boston Celtics,108,Chicago Bulls,97,Boston Celtics,"18,624"
"Thu, Apr 27, 2017",7:00p,Milwaukee Bucks,89,Toronto Raptors,92,Toronto Raptors,"18,717"
"Thu, Apr 27, 2017",9:30p,Memphis Grizzlies,96,San Antonio Spurs,103,San Antonio Spurs,"18,119"
"Fri, Apr 28, 2017",7:30p,Atlanta Hawks,99,Washington Wizards,115,Washington Wizards,"18,849"
"Fri, Apr 28, 2017",8:00p,Chicago Bulls,83,Boston Celtics,105,Boston Celtics,"21,682"
"Fri, Apr 28, 2017",10:30p,Utah Jazz,93,Los Angeles Clippers,98,Los Angeles Clippers,"19,911"
"Sun, Apr 30, 2017",1:00p,Boston Celtics,123,Washington Wizards,111,Boston Celtics,"18,624"
"Sun, Apr 30, 2017",3:30p,Los Angeles Clippers,91,Utah Jazz,104,Utah Jazz,"19,060"
"Mon, May 1, 2017",7:00p,Cleveland Cavaliers,116,Toronto Raptors,105,Cleveland Cavaliers,"20,562"
"Mon, May 1, 2017",9:30p,San Antonio Spurs,99,Houston Rockets,126,Houston Rockets,"18,418"
"Tue, May 2, 2017",8:00p,Boston Celtics,129,Washington Wizards,119,Boston Celtics,"18,624"
"Tue, May 2, 2017",10:30p,Golden State Warriors,106,Utah Jazz,94,Golden State Warriors,"19,596"
"Wed, May 3, 2017",7:00p,Cleveland Cavaliers,125,Toronto Raptors,103,Cleveland Cavaliers,"20,562"
"Wed, May 3, 2017",9:30p,San Antonio Spurs,121,Houston Rockets,96,San Antonio Spurs,"18,418"
"Thu, May 4, 2017",8:00p,Washington Wizards,116,Boston Celtics,89,Washington Wizards,"20,356"
"Thu, May 4, 2017",10:30p,Golden State Warriors,115,Utah Jazz,104,Golden State Warriors,"19,596"
"Fri, May 5, 2017",7:00p,Toronto Raptors,94,Cleveland Cavaliers,115,Cleveland Cavaliers,"20,384"
"Fri, May 5, 2017",9:30p,Houston Rockets,92,San Antonio Spurs,103,San Antonio Spurs,"18,187"
"Sat, May 6, 2017",8:30p,Utah Jazz,91,Golden State Warriors,102,Golden State Warriors,"19,911"
"Sun, May 7, 2017",3:30p,Toronto Raptors,102,Cleveland Cavaliers,109,Cleveland Cavaliers,"20,307"
"Sun, May 7, 2017",6:30p,Washington Wizards,121,Boston Celtics,102,Washington Wizards,"20,356"
"Sun, May 7, 2017",9:00p,Houston Rockets,125,San Antonio Spurs,104,Houston Rockets,"18,055"
"Mon, May 8, 2017",9:00p,Utah Jazz,95,Golden State Warriors,121,Golden State Warriors,"19,911"
"Tue, May 9, 2017",8:00p,San Antonio Spurs,110,Houston Rockets,107,San Antonio Spurs,"18,418"
"Wed, May 10, 2017",8:00p,Boston Celtics,123,Washington Wizards,101,Boston Celtics,"18,624"
"Thu, May 11, 2017",8:00p,Houston Rockets,75,San Antonio Spurs,114,San Antonio Spurs,"18,055"
"Fri, May 12, 2017",8:00p,Washington Wizards,92,Boston Celtics,91,Washington Wizards,"20,356"
"Sun, May 14, 2017",3:30p,Golden State Warriors,113,San Antonio Spurs,111,Golden State Warriors,"19,596"
"Mon, May 15, 2017",8:00p,Boston Celtics,115,Washington Wizards,105,Boston Celtics,"18,624"
"Tue, May 16, 2017",9:00p,Golden State Warriors,136,San Antonio Spurs,100,Golden State Warriors,"19,596"
"Wed, May 17, 2017",8:30p,Boston Celtics,104,Cleveland Cavaliers,117,Cleveland Cavaliers,"18,624"
"Fri, May 19, 2017",8:30p,Boston Celtics,86,Cleveland Cavaliers,130,Cleveland Cavaliers,"18,624"
"Sat, May 20, 2017",9:00p,San Antonio Spurs,108,Golden State Warriors,120,Golden State Warriors,"18,792"
"Sun, May 21, 2017",8:30p,Cleveland Cavaliers,108,Boston Celtics,111,Boston Celtics,"20,562"
"Mon, May 22, 2017",9:00p,San Antonio Spurs,115,Golden State Warriors,129,Golden State Warriors,"18,466"
"Tue, May 23, 2017",8:30p,Cleveland Cavaliers,112,Boston Celtics,99,Cleveland Cavaliers,"20,562"
"Thu, May 25, 2017",8:30p,Boston Celtics,102,Cleveland Cavaliers,135,Cleveland Cavaliers,"18,624"
"Thu, Jun 1, 2017",9:00p,Golden State Warriors,113,Cleveland Cavaliers,91,Golden State Warriors,"19,596"
"Sun, Jun 4, 2017",8:00p,Golden State Warriors,132,Cleveland Cavaliers,113,Golden State Warriors,"19,596"
"Wed, Jun 7, 2017",9:00p,Cleveland Cavaliers,113,Golden State Warriors,118,Golden State Warriors,"20,562"
"Fri, Jun 9, 2017",9:00p,Cleveland Cavaliers,137,Golden State Warriors,116,Cleveland Cavaliers,"20,562"
"Mon, Jun 12, 2017",9:00p,Golden State Warriors,129,Cleveland Cavaliers,120,Golden State Warriors,"19,596"
