Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Tue, Mar 8, 2016",9:00p,Utah Jazz,84,Atlanta Hawks,91,Atlanta Hawks,"19,282"
"Tue, Mar 8, 2016",10:00p,Portland Trail Blazers,116,Washington Wizards,109,Portland Trail Blazers,"19,393"
"Tue, Mar 8, 2016",10:30p,Los Angeles Lakers,107,Orlando Magic,98,Los Angeles Lakers,"18,997"
"Wed, Mar 9, 2016",7:00p,Boston Celtics,116,Memphis Grizzlies,96,Boston Celtics,"17,790"
"Wed, Mar 9, 2016",7:00p,Charlotte Hornets,122,New Orleans Pelicans,113,Charlotte Hornets,"16,335"
"Wed, Mar 9, 2016",7:00p,Philadelphia 76ers,104,Houston Rockets,118,Houston Rockets,"15,237"
"Wed, Mar 9, 2016",8:00p,Milwaukee Bucks,114,Miami Heat,108,Milwaukee Bucks,"15,005"
"Wed, Mar 9, 2016",8:30p,Dallas Mavericks,96,Detroit Pistons,102,Detroit Pistons,"20,249"
"Wed, Mar 9, 2016",9:00p,Phoenix Suns,97,New York Knicks,128,New York Knicks,"17,105"
"Wed, Mar 9, 2016",9:30p,Oklahoma City Thunder,120,Los Angeles Clippers,108,Oklahoma City Thunder,"18,203"
"Wed, Mar 9, 2016",10:00p,Sacramento Kings,111,Cleveland Cavaliers,120,Cleveland Cavaliers,"17,317"
"Wed, Mar 9, 2016",10:30p,Golden State Warriors,115,Utah Jazz,94,Golden State Warriors,"19,596"
"Thu, Mar 10, 2016",7:30p,Toronto Raptors,104,Atlanta Hawks,96,Toronto Raptors,"19,800"
"Thu, Mar 10, 2016",8:00p,San Antonio Spurs,109,Chicago Bulls,101,San Antonio Spurs,"18,418"
"Thu, Mar 10, 2016",9:00p,Denver Nuggets,116,Phoenix Suns,98,Denver Nuggets,"11,582"
"Thu, Mar 10, 2016",10:30p,Los Angeles Lakers,108,Cleveland Cavaliers,120,Cleveland Cavaliers,"18,997"
"Fri, Mar 11, 2016",7:00p,Charlotte Hornets,118,Detroit Pistons,103,Charlotte Hornets,"18,189"
"Fri, Mar 11, 2016",7:00p,Philadelphia 76ers,95,Brooklyn Nets,89,Philadelphia 76ers,"14,128"
"Fri, Mar 11, 2016",7:30p,Boston Celtics,98,Houston Rockets,102,Houston Rockets,"18,624"
"Fri, Mar 11, 2016",8:00p,Chicago Bulls,96,Miami Heat,118,Miami Heat,"22,067"
"Fri, Mar 11, 2016",8:00p,Memphis Grizzlies,121,New Orleans Pelicans,114,Memphis Grizzlies,"18,119"
"Fri, Mar 11, 2016",8:00p,Oklahoma City Thunder,96,Minnesota Timberwolves,99,Minnesota Timberwolves,"18,203"
"Fri, Mar 11, 2016",9:00p,Utah Jazz,114,Washington Wizards,93,Utah Jazz,"19,911"
"Fri, Mar 11, 2016",10:00p,Sacramento Kings,100,Orlando Magic,107,Orlando Magic,"17,081"
"Fri, Mar 11, 2016",10:30p,Golden State Warriors,128,Portland Trail Blazers,112,Golden State Warriors,"19,596"
"Fri, Mar 11, 2016",10:30p,Los Angeles Clippers,101,New York Knicks,94,Los Angeles Clippers,"19,175"
"Sat, Mar 12, 2016",2:00p,Dallas Mavericks,105,Indiana Pacers,112,Indiana Pacers,"20,459"
"Sat, Mar 12, 2016",7:00p,Charlotte Hornets,125,Houston Rockets,109,Charlotte Hornets,"19,303"
"Sat, Mar 12, 2016",7:00p,Philadelphia 76ers,111,Detroit Pistons,125,Detroit Pistons,"16,087"
"Sat, Mar 12, 2016",7:00p,Toronto Raptors,112,Miami Heat,104,Toronto Raptors,"19,800"
"Sat, Mar 12, 2016",7:30p,Atlanta Hawks,95,Memphis Grizzlies,83,Atlanta Hawks,"17,515"
"Sat, Mar 12, 2016",7:30p,Milwaukee Bucks,103,New Orleans Pelicans,92,Milwaukee Bucks,"16,518"
"Sat, Mar 12, 2016",8:30p,San Antonio Spurs,93,Oklahoma City Thunder,85,San Antonio Spurs,"18,418"
"Sat, Mar 12, 2016",9:30p,Denver Nuggets,116,Washington Wizards,100,Denver Nuggets,"13,213"
"Sat, Mar 12, 2016",10:30p,Golden State Warriors,123,Phoenix Suns,116,Golden State Warriors,"19,596"
"Sat, Mar 12, 2016",10:30p,Portland Trail Blazers,121,Orlando Magic,84,Portland Trail Blazers,"19,452"
"Sun, Mar 13, 2016",3:30p,Los Angeles Clippers,90,Cleveland Cavaliers,114,Cleveland Cavaliers,"19,342"
"Sun, Mar 13, 2016",6:00p,Atlanta Hawks,104,Indiana Pacers,75,Atlanta Hawks,"17,066"
"Sun, Mar 13, 2016",6:00p,Sacramento Kings,99,Utah Jazz,108,Utah Jazz,"17,023"
"Sun, Mar 13, 2016",8:00p,Brooklyn Nets,100,Milwaukee Bucks,109,Milwaukee Bucks,"15,241"
"Sun, Mar 13, 2016",9:30p,Los Angeles Lakers,87,New York Knicks,90,New York Knicks,"18,997"
"Mon, Mar 14, 2016",7:00p,Charlotte Hornets,96,Dallas Mavericks,107,Dallas Mavericks,"15,686"
"Mon, Mar 14, 2016",7:30p,Miami Heat,124,Denver Nuggets,119,Miami Heat,"19,744"
"Mon, Mar 14, 2016",7:30p,Toronto Raptors,107,Chicago Bulls,109,Chicago Bulls,"19,800"
"Mon, Mar 14, 2016",8:00p,Houston Rockets,130,Memphis Grizzlies,81,Houston Rockets,"18,226"
"Mon, Mar 14, 2016",8:00p,Oklahoma City Thunder,128,Portland Trail Blazers,94,Oklahoma City Thunder,"18,203"
"Mon, Mar 14, 2016",8:00p,Washington Wizards,124,Detroit Pistons,81,Washington Wizards,"18,042"
"Mon, Mar 14, 2016",10:00p,Phoenix Suns,107,Minnesota Timberwolves,104,Phoenix Suns,"17,480"
"Mon, Mar 14, 2016",10:30p,Golden State Warriors,125,New Orleans Pelicans,107,Golden State Warriors,"19,596"
"Mon, Mar 14, 2016",10:30p,Utah Jazz,94,Cleveland Cavaliers,85,Utah Jazz,"19,911"
"Tue, Mar 15, 2016",7:00p,Indiana Pacers,103,Boston Celtics,98,Indiana Pacers,"17,118"
"Tue, Mar 15, 2016",7:00p,Orlando Magic,116,Denver Nuggets,110,Orlando Magic,"16,988"
"Tue, Mar 15, 2016",7:30p,Brooklyn Nets,131,Philadelphia 76ers,114,Brooklyn Nets,"14,560"
"Tue, Mar 15, 2016",8:00p,Milwaukee Bucks,89,Toronto Raptors,107,Toronto Raptors,"13,522"
"Tue, Mar 15, 2016",8:30p,San Antonio Spurs,108,Los Angeles Clippers,87,San Antonio Spurs,"18,418"
"Tue, Mar 15, 2016",10:30p,Los Angeles Lakers,98,Sacramento Kings,106,Sacramento Kings,"18,997"
"Wed, Mar 16, 2016",7:00p,Boston Celtics,109,Oklahoma City Thunder,130,Oklahoma City Thunder,"18,624"
"Wed, Mar 16, 2016",7:00p,Charlotte Hornets,107,Orlando Magic,99,Charlotte Hornets,"16,148"
"Wed, Mar 16, 2016",7:00p,Cleveland Cavaliers,99,Dallas Mavericks,98,Cleveland Cavaliers,"20,562"
"Wed, Mar 16, 2016",7:00p,Washington Wizards,117,Chicago Bulls,96,Washington Wizards,"19,556"
"Wed, Mar 16, 2016",7:30p,Detroit Pistons,114,Atlanta Hawks,118,Atlanta Hawks,"14,121"
"Wed, Mar 16, 2016",8:00p,Memphis Grizzlies,108,Minnesota Timberwolves,114,Minnesota Timberwolves,"16,588"
"Wed, Mar 16, 2016",9:30p,Houston Rockets,106,Los Angeles Clippers,122,Los Angeles Clippers,"18,304"
"Wed, Mar 16, 2016",10:00p,Sacramento Kings,108,New Orleans Pelicans,123,New Orleans Pelicans,"17,086"
"Wed, Mar 16, 2016",10:30p,Golden State Warriors,121,New York Knicks,85,Golden State Warriors,"19,596"
"Thu, Mar 17, 2016",7:00p,Indiana Pacers,94,Toronto Raptors,101,Toronto Raptors,"15,104"
"Thu, Mar 17, 2016",7:00p,Philadelphia 76ers,94,Washington Wizards,99,Washington Wizards,"10,521"
"Thu, Mar 17, 2016",7:30p,Miami Heat,106,Charlotte Hornets,109,Charlotte Hornets,"19,848"
"Thu, Mar 17, 2016",8:00p,Atlanta Hawks,116,Denver Nuggets,98,Atlanta Hawks,"14,383"
"Thu, Mar 17, 2016",8:00p,Chicago Bulls,118,Brooklyn Nets,102,Chicago Bulls,"21,513"
"Thu, Mar 17, 2016",8:00p,Milwaukee Bucks,96,Memphis Grizzlies,86,Milwaukee Bucks,"11,740"
"Thu, Mar 17, 2016",8:30p,San Antonio Spurs,118,Portland Trail Blazers,110,San Antonio Spurs,"18,418"
"Thu, Mar 17, 2016",9:00p,Utah Jazz,103,Phoenix Suns,69,Utah Jazz,"18,784"
"Fri, Mar 18, 2016",7:00p,Orlando Magic,103,Cleveland Cavaliers,109,Cleveland Cavaliers,"18,046"
"Fri, Mar 18, 2016",7:00p,Philadelphia 76ers,97,Oklahoma City Thunder,111,Oklahoma City Thunder,"20,388"
"Fri, Mar 18, 2016",7:30p,Detroit Pistons,115,Sacramento Kings,108,Detroit Pistons,"15,982"
"Fri, Mar 18, 2016",7:30p,Toronto Raptors,105,Boston Celtics,91,Toronto Raptors,"19,800"
"Fri, Mar 18, 2016",8:00p,Houston Rockets,116,Minnesota Timberwolves,111,Houston Rockets,"18,142"
"Fri, Mar 18, 2016",8:00p,New Orleans Pelicans,112,Portland Trail Blazers,117,Portland Trail Blazers,"17,263"
"Fri, Mar 18, 2016",8:30p,Dallas Mavericks,112,Golden State Warriors,130,Golden State Warriors,"20,515"
"Fri, Mar 18, 2016",10:30p,Los Angeles Lakers,90,Phoenix Suns,95,Phoenix Suns,"18,997"
"Sat, Mar 19, 2016",6:00p,Charlotte Hornets,93,Denver Nuggets,101,Denver Nuggets,"19,271"
"Sat, Mar 19, 2016",7:00p,Detroit Pistons,115,Brooklyn Nets,103,Detroit Pistons,"17,559"
"Sat, Mar 19, 2016",7:00p,Indiana Pacers,111,Oklahoma City Thunder,115,Oklahoma City Thunder,"18,165"
"Sat, Mar 19, 2016",7:00p,Washington Wizards,99,New York Knicks,89,Washington Wizards,"20,356"
"Sat, Mar 19, 2016",7:30p,Atlanta Hawks,109,Houston Rockets,97,Atlanta Hawks,"18,067"
"Sat, Mar 19, 2016",7:30p,Miami Heat,122,Cleveland Cavaliers,101,Miami Heat,"19,737"
"Sat, Mar 19, 2016",8:00p,Chicago Bulls,92,Utah Jazz,85,Chicago Bulls,"21,856"
"Sat, Mar 19, 2016",8:00p,Memphis Grizzlies,113,Los Angeles Clippers,102,Memphis Grizzlies,"18,119"
"Sat, Mar 19, 2016",8:30p,San Antonio Spurs,87,Golden State Warriors,79,San Antonio Spurs,"18,825"
"Sun, Mar 20, 2016",4:00p,Dallas Mavericks,132,Portland Trail Blazers,120,Dallas Mavericks,"20,351"
"Sun, Mar 20, 2016",4:30p,Toronto Raptors,105,Orlando Magic,100,Toronto Raptors,"19,800"
"Sun, Mar 20, 2016",6:00p,New Orleans Pelicans,109,Los Angeles Clippers,105,New Orleans Pelicans,"17,407"
"Sun, Mar 20, 2016",6:00p,Philadelphia 76ers,105,Boston Celtics,120,Boston Celtics,"15,103"
"Sun, Mar 20, 2016",7:00p,Milwaukee Bucks,85,Utah Jazz,94,Utah Jazz,"14,124"
"Sun, Mar 20, 2016",7:30p,New York Knicks,80,Sacramento Kings,88,Sacramento Kings,"19,812"
"Mon, Mar 21, 2016",7:00p,Charlotte Hornets,91,San Antonio Spurs,88,Charlotte Hornets,"18,260"
"Mon, Mar 21, 2016",7:00p,Cleveland Cavaliers,124,Denver Nuggets,91,Cleveland Cavaliers,"20,562"
"Mon, Mar 21, 2016",7:00p,Indiana Pacers,91,Philadelphia 76ers,75,Indiana Pacers,"16,155"
"Mon, Mar 21, 2016",7:30p,Boston Celtics,107,Orlando Magic,96,Boston Celtics,"18,624"
"Mon, Mar 21, 2016",7:30p,Detroit Pistons,92,Milwaukee Bucks,91,Detroit Pistons,"13,577"
"Mon, Mar 21, 2016",8:00p,Atlanta Hawks,102,Washington Wizards,117,Washington Wizards,"15,729"
"Mon, Mar 21, 2016",8:00p,Chicago Bulls,109,Sacramento Kings,102,Chicago Bulls,"21,531"
"Mon, Mar 21, 2016",8:00p,Minnesota Timberwolves,104,Golden State Warriors,109,Golden State Warriors,"19,452"
"Mon, Mar 21, 2016",10:00p,Phoenix Suns,97,Memphis Grizzlies,103,Memphis Grizzlies,"15,868"
"Tue, Mar 22, 2016",7:30p,Brooklyn Nets,100,Charlotte Hornets,105,Charlotte Hornets,"15,739"
"Tue, Mar 22, 2016",8:00p,New Orleans Pelicans,99,Miami Heat,113,Miami Heat,"16,867"
"Tue, Mar 22, 2016",8:00p,Oklahoma City Thunder,111,Houston Rockets,107,Oklahoma City Thunder,"18,203"
"Tue, Mar 22, 2016",10:30p,Los Angeles Lakers,107,Memphis Grizzlies,100,Los Angeles Lakers,"18,997"
"Wed, Mar 23, 2016",7:00p,Cleveland Cavaliers,113,Milwaukee Bucks,104,Cleveland Cavaliers,"20,562"
"Wed, Mar 23, 2016",7:00p,Washington Wizards,101,Atlanta Hawks,122,Atlanta Hawks,"18,807"
"Wed, Mar 23, 2016",7:30p,Boston Celtics,91,Toronto Raptors,79,Boston Celtics,"18,624"
"Wed, Mar 23, 2016",7:30p,Detroit Pistons,118,Orlando Magic,102,Detroit Pistons,"16,609"
"Wed, Mar 23, 2016",8:00p,Chicago Bulls,107,New York Knicks,115,New York Knicks,"21,788"
"Wed, Mar 23, 2016",8:00p,Houston Rockets,87,Utah Jazz,89,Utah Jazz,"18,151"
"Wed, Mar 23, 2016",8:00p,Minnesota Timberwolves,113,Sacramento Kings,104,Minnesota Timberwolves,"12,151"
"Wed, Mar 23, 2016",8:30p,San Antonio Spurs,112,Miami Heat,88,San Antonio Spurs,"18,418"
"Wed, Mar 23, 2016",9:00p,Denver Nuggets,104,Philadelphia 76ers,103,Denver Nuggets,"10,684"
"Wed, Mar 23, 2016",10:00p,Phoenix Suns,119,Los Angeles Lakers,107,Phoenix Suns,"18,191"
"Wed, Mar 23, 2016",10:00p,Portland Trail Blazers,109,Dallas Mavericks,103,Portland Trail Blazers,"19,819"
"Wed, Mar 23, 2016",10:30p,Golden State Warriors,114,Los Angeles Clippers,98,Golden State Warriors,"19,596"
"Thu, Mar 24, 2016",7:00p,Indiana Pacers,92,New Orleans Pelicans,84,Indiana Pacers,"17,517"
"Thu, Mar 24, 2016",7:30p,Brooklyn Nets,104,Cleveland Cavaliers,95,Brooklyn Nets,"17,732"
"Thu, Mar 24, 2016",7:30p,New York Knicks,106,Chicago Bulls,94,New York Knicks,"19,812"
"Thu, Mar 24, 2016",8:00p,Oklahoma City Thunder,113,Utah Jazz,91,Oklahoma City Thunder,"18,203"
"Thu, Mar 24, 2016",10:30p,Los Angeles Clippers,96,Portland Trail Blazers,94,Los Angeles Clippers,"19,359"
"Fri, Mar 25, 2016",7:00p,Washington Wizards,129,Minnesota Timberwolves,132,Minnesota Timberwolves,"20,356"
"Fri, Mar 25, 2016",7:30p,Detroit Pistons,112,Charlotte Hornets,105,Detroit Pistons,"17,209"
"Fri, Mar 25, 2016",8:00p,Atlanta Hawks,101,Milwaukee Bucks,90,Atlanta Hawks,"17,070"
"Fri, Mar 25, 2016",8:00p,Houston Rockets,112,Toronto Raptors,109,Houston Rockets,"18,230"
"Fri, Mar 25, 2016",8:00p,Miami Heat,108,Orlando Magic,97,Miami Heat,"19,918"
"Fri, Mar 25, 2016",8:30p,San Antonio Spurs,110,Memphis Grizzlies,104,San Antonio Spurs,"18,418"
"Fri, Mar 25, 2016",10:00p,Sacramento Kings,116,Phoenix Suns,94,Sacramento Kings,"17,317"
"Fri, Mar 25, 2016",10:30p,Golden State Warriors,128,Dallas Mavericks,120,Golden State Warriors,"19,596"
"Fri, Mar 25, 2016",10:30p,Los Angeles Lakers,105,Denver Nuggets,116,Denver Nuggets,"18,997"
"Sat, Mar 26, 2016",6:00p,Brooklyn Nets,120,Indiana Pacers,110,Brooklyn Nets,"16,625"
"Sat, Mar 26, 2016",7:00p,New Orleans Pelicans,91,Toronto Raptors,115,Toronto Raptors,"17,009"
"Sat, Mar 26, 2016",7:00p,Orlando Magic,111,Chicago Bulls,89,Orlando Magic,"18,846"
"Sat, Mar 26, 2016",7:30p,Detroit Pistons,95,Atlanta Hawks,112,Atlanta Hawks,"17,857"
"Sat, Mar 26, 2016",7:30p,New York Knicks,93,Cleveland Cavaliers,107,Cleveland Cavaliers,"19,812"
"Sat, Mar 26, 2016",8:00p,Minnesota Timberwolves,84,Utah Jazz,93,Utah Jazz,"14,694"
"Sat, Mar 26, 2016",8:00p,Oklahoma City Thunder,111,San Antonio Spurs,92,Oklahoma City Thunder,"18,203"
"Sat, Mar 26, 2016",8:30p,Milwaukee Bucks,91,Charlotte Hornets,115,Charlotte Hornets,"15,544"
"Sat, Mar 26, 2016",10:00p,Phoenix Suns,99,Boston Celtics,102,Boston Celtics,"18,055"
"Sat, Mar 26, 2016",10:00p,Portland Trail Blazers,108,Philadelphia 76ers,105,Portland Trail Blazers,"19,506"
"Sun, Mar 27, 2016",3:30p,Los Angeles Clippers,105,Denver Nuggets,90,Los Angeles Clippers,"19,060"
"Sun, Mar 27, 2016",6:00p,Indiana Pacers,104,Houston Rockets,101,Indiana Pacers,"17,165"
"Sun, Mar 27, 2016",6:00p,Sacramento Kings,133,Dallas Mavericks,111,Sacramento Kings,"17,147"
"Sun, Mar 27, 2016",8:00p,Golden State Warriors,117,Philadelphia 76ers,105,Golden State Warriors,"19,596"
"Sun, Mar 27, 2016",9:30p,Los Angeles Lakers,88,Washington Wizards,101,Washington Wizards,"18,997"
"Mon, Mar 28, 2016",7:30p,Miami Heat,110,Brooklyn Nets,99,Miami Heat,"20,003"
"Mon, Mar 28, 2016",7:30p,Toronto Raptors,100,Oklahoma City Thunder,119,Oklahoma City Thunder,"19,800"
"Mon, Mar 28, 2016",8:00p,Chicago Bulls,100,Atlanta Hawks,102,Atlanta Hawks,"21,761"
"Mon, Mar 28, 2016",8:00p,Memphis Grizzlies,87,San Antonio Spurs,101,San Antonio Spurs,"17,133"
"Mon, Mar 28, 2016",8:00p,Minnesota Timberwolves,121,Phoenix Suns,116,Minnesota Timberwolves,"11,141"
"Mon, Mar 28, 2016",8:00p,New Orleans Pelicans,99,New York Knicks,91,New Orleans Pelicans,"17,000"
"Mon, Mar 28, 2016",9:00p,Denver Nuggets,88,Dallas Mavericks,97,Dallas Mavericks,"14,844"
"Mon, Mar 28, 2016",9:00p,Utah Jazz,123,Los Angeles Lakers,75,Utah Jazz,"19,911"
"Mon, Mar 28, 2016",10:00p,Portland Trail Blazers,105,Sacramento Kings,93,Portland Trail Blazers,"19,393"
"Mon, Mar 28, 2016",10:30p,Los Angeles Clippers,114,Boston Celtics,90,Los Angeles Clippers,"19,258"
"Tue, Mar 29, 2016",7:00p,Indiana Pacers,96,Chicago Bulls,98,Chicago Bulls,"17,050"
"Tue, Mar 29, 2016",7:00p,Orlando Magic,139,Brooklyn Nets,105,Orlando Magic,"17,536"
"Tue, Mar 29, 2016",7:00p,Philadelphia 76ers,85,Charlotte Hornets,100,Charlotte Hornets,"14,486"
"Tue, Mar 29, 2016",7:30p,Detroit Pistons,88,Oklahoma City Thunder,82,Detroit Pistons,"18,201"
"Tue, Mar 29, 2016",8:00p,Cleveland Cavaliers,100,Houston Rockets,106,Houston Rockets,"20,562"
"Tue, Mar 29, 2016",10:30p,Golden State Warriors,102,Washington Wizards,94,Golden State Warriors,"19,596"
"Wed, Mar 30, 2016",7:30p,Toronto Raptors,105,Atlanta Hawks,97,Toronto Raptors,"19,800"
"Wed, Mar 30, 2016",8:00p,Memphis Grizzlies,105,Denver Nuggets,109,Denver Nuggets,"16,401"
"Wed, Mar 30, 2016",8:00p,Milwaukee Bucks,105,Phoenix Suns,94,Milwaukee Bucks,"15,733"
"Wed, Mar 30, 2016",8:00p,Minnesota Timberwolves,79,Los Angeles Clippers,99,Los Angeles Clippers,"12,252"
"Wed, Mar 30, 2016",8:30p,Dallas Mavericks,91,New York Knicks,89,Dallas Mavericks,"20,435"
"Wed, Mar 30, 2016",8:30p,San Antonio Spurs,100,New Orleans Pelicans,92,San Antonio Spurs,"18,418"
"Wed, Mar 30, 2016",9:00p,Utah Jazz,96,Golden State Warriors,103,Golden State Warriors,"19,911"
"Wed, Mar 30, 2016",10:00p,Sacramento Kings,120,Washington Wizards,111,Sacramento Kings,"17,185"
"Wed, Mar 30, 2016",10:30p,Los Angeles Lakers,102,Miami Heat,100,Los Angeles Lakers,"18,997"
"Thu, Mar 31, 2016",7:00p,Cleveland Cavaliers,107,Brooklyn Nets,87,Cleveland Cavaliers,"20,562"
"Thu, Mar 31, 2016",7:00p,Houston Rockets,100,Chicago Bulls,103,Chicago Bulls,"18,244"
"Thu, Mar 31, 2016",7:00p,Indiana Pacers,94,Orlando Magic,114,Orlando Magic,"17,234"
"Thu, Mar 31, 2016",8:00p,New Orleans Pelicans,101,Denver Nuggets,95,New Orleans Pelicans,"16,269"
"Thu, Mar 31, 2016",9:30p,Oklahoma City Thunder,119,Los Angeles Clippers,117,Oklahoma City Thunder,"18,203"
"Thu, Mar 31, 2016",10:00p,Portland Trail Blazers,116,Boston Celtics,109,Portland Trail Blazers,"19,393"
"Fri, Apr 1, 2016",7:00p,Charlotte Hornets,100,Philadelphia 76ers,91,Charlotte Hornets,"19,244"
"Fri, Apr 1, 2016",7:30p,Detroit Pistons,89,Dallas Mavericks,98,Dallas Mavericks,"19,031"
"Fri, Apr 1, 2016",7:30p,New York Knicks,105,Brooklyn Nets,91,New York Knicks,"19,812"
"Fri, Apr 1, 2016",8:00p,Atlanta Hawks,108,Cleveland Cavaliers,110,Cleveland Cavaliers,"19,427"
"Fri, Apr 1, 2016",8:00p,Memphis Grizzlies,95,Toronto Raptors,99,Toronto Raptors,"17,077"
"Fri, Apr 1, 2016",8:00p,Milwaukee Bucks,113,Orlando Magic,110,Milwaukee Bucks,"16,268"
"Fri, Apr 1, 2016",9:00p,Utah Jazz,98,Minnesota Timberwolves,85,Utah Jazz,"19,911"
"Fri, Apr 1, 2016",10:00p,Sacramento Kings,106,Miami Heat,112,Miami Heat,"17,317"
"Fri, Apr 1, 2016",10:30p,Golden State Warriors,106,Boston Celtics,109,Boston Celtics,"19,596"
"Fri, Apr 1, 2016",10:30p,Phoenix Suns,99,Washington Wizards,106,Washington Wizards,"17,345"
"Sat, Apr 2, 2016",7:30p,Philadelphia 76ers,102,Indiana Pacers,115,Indiana Pacers,"19,213"
"Sat, Apr 2, 2016",8:00p,Chicago Bulls,90,Detroit Pistons,94,Detroit Pistons,"22,197"
"Sat, Apr 2, 2016",8:30p,San Antonio Spurs,102,Toronto Raptors,95,San Antonio Spurs,"18,418"
"Sat, Apr 2, 2016",9:00p,Denver Nuggets,106,Sacramento Kings,115,Sacramento Kings,"15,607"
"Sat, Apr 2, 2016",10:00p,Portland Trail Blazers,110,Miami Heat,93,Portland Trail Blazers,"19,633"
"Sun, Apr 3, 2016",1:00p,Brooklyn Nets,87,New Orleans Pelicans,106,New Orleans Pelicans,"16,329"
"Sun, Apr 3, 2016",3:30p,Cleveland Cavaliers,112,Charlotte Hornets,103,Cleveland Cavaliers,"20,562"
"Sun, Apr 3, 2016",3:30p,Houston Rockets,118,Oklahoma City Thunder,110,Houston Rockets,"18,462"
"Sun, Apr 3, 2016",3:30p,Los Angeles Clippers,114,Washington Wizards,109,Los Angeles Clippers,"19,060"
"Sun, Apr 3, 2016",3:30p,Minnesota Timberwolves,78,Dallas Mavericks,88,Dallas Mavericks,"16,117"
"Sun, Apr 3, 2016",6:00p,Orlando Magic,119,Memphis Grizzlies,107,Orlando Magic,"17,741"
"Sun, Apr 3, 2016",6:00p,Phoenix Suns,86,Utah Jazz,101,Utah Jazz,"17,279"
"Sun, Apr 3, 2016",7:00p,Milwaukee Bucks,98,Chicago Bulls,102,Chicago Bulls,"15,768"
"Sun, Apr 3, 2016",7:30p,New York Knicks,87,Indiana Pacers,92,Indiana Pacers,"19,812"
"Sun, Apr 3, 2016",8:00p,Golden State Warriors,136,Portland Trail Blazers,111,Golden State Warriors,"19,596"
"Sun, Apr 3, 2016",9:30p,Los Angeles Lakers,100,Boston Celtics,107,Boston Celtics,"18,997"
"Tue, Apr 5, 2016",7:00p,Philadelphia 76ers,107,New Orleans Pelicans,93,Philadelphia 76ers,"10,978"
"Tue, Apr 5, 2016",7:30p,Toronto Raptors,96,Charlotte Hornets,90,Toronto Raptors,"19,800"
"Tue, Apr 5, 2016",8:00p,Atlanta Hawks,103,Phoenix Suns,90,Atlanta Hawks,"15,176"
"Tue, Apr 5, 2016",8:00p,Memphis Grizzlies,108,Chicago Bulls,92,Memphis Grizzlies,"17,591"
"Tue, Apr 5, 2016",8:00p,Miami Heat,107,Detroit Pistons,89,Miami Heat,"19,621"
"Tue, Apr 5, 2016",8:00p,Milwaukee Bucks,80,Cleveland Cavaliers,109,Cleveland Cavaliers,"15,061"
"Tue, Apr 5, 2016",9:00p,Denver Nuggets,102,Oklahoma City Thunder,124,Oklahoma City Thunder,"12,611"
"Tue, Apr 5, 2016",9:00p,Utah Jazz,86,San Antonio Spurs,88,San Antonio Spurs,"19,381"
"Tue, Apr 5, 2016",10:00p,Sacramento Kings,107,Portland Trail Blazers,115,Portland Trail Blazers,"17,317"
"Tue, Apr 5, 2016",10:30p,Golden State Warriors,117,Minnesota Timberwolves,124,Minnesota Timberwolves,"19,596"
"Tue, Apr 5, 2016",10:30p,Los Angeles Clippers,103,Los Angeles Lakers,81,Los Angeles Clippers,"19,537"
"Wed, Apr 6, 2016",7:00p,Indiana Pacers,123,Cleveland Cavaliers,109,Indiana Pacers,"18,165"
"Wed, Apr 6, 2016",7:00p,Orlando Magic,104,Detroit Pistons,108,Detroit Pistons,"16,553"
"Wed, Apr 6, 2016",7:00p,Washington Wizards,121,Brooklyn Nets,103,Washington Wizards,"16,846"
"Wed, Apr 6, 2016",7:30p,Boston Celtics,104,New Orleans Pelicans,97,Boston Celtics,"18,624"
"Wed, Apr 6, 2016",7:30p,New York Knicks,97,Charlotte Hornets,111,Charlotte Hornets,"19,812"
"Wed, Apr 6, 2016",9:30p,Dallas Mavericks,88,Houston Rockets,86,Dallas Mavericks,"20,108"
"Wed, Apr 6, 2016",10:00p,Portland Trail Blazers,120,Oklahoma City Thunder,115,Portland Trail Blazers,"19,393"
"Wed, Apr 6, 2016",10:30p,Los Angeles Lakers,81,Los Angeles Clippers,91,Los Angeles Clippers,"18,997"
"Thu, Apr 7, 2016",8:00p,Atlanta Hawks,95,Toronto Raptors,87,Atlanta Hawks,"17,864"
"Thu, Apr 7, 2016",8:00p,Houston Rockets,115,Phoenix Suns,124,Phoenix Suns,"18,227"
"Thu, Apr 7, 2016",8:00p,Miami Heat,106,Chicago Bulls,98,Miami Heat,"19,771"
"Thu, Apr 7, 2016",10:00p,Sacramento Kings,97,Minnesota Timberwolves,105,Minnesota Timberwolves,"17,317"
"Thu, Apr 7, 2016",10:30p,Golden State Warriors,112,San Antonio Spurs,101,Golden State Warriors,"19,596"
"Fri, Apr 8, 2016",7:00p,Charlotte Hornets,113,Brooklyn Nets,99,Charlotte Hornets,"18,337"
"Fri, Apr 8, 2016",7:00p,Orlando Magic,112,Miami Heat,109,Orlando Magic,"18,152"
"Fri, Apr 8, 2016",7:00p,Philadelphia 76ers,102,New York Knicks,109,New York Knicks,"16,076"
"Fri, Apr 8, 2016",7:30p,Boston Celtics,124,Milwaukee Bucks,109,Boston Celtics,"18,624"
"Fri, Apr 8, 2016",7:30p,Detroit Pistons,112,Washington Wizards,99,Detroit Pistons,"18,207"
"Fri, Apr 8, 2016",7:30p,Toronto Raptors,111,Indiana Pacers,98,Toronto Raptors,"19,800"
